@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-9,11-40,43-49,52,55-56,58-102,106-234,236-260,262-287,290-366,370-510,512-523,525-558,560-562'

@attribute tBodyAcc-max()-X numeric
@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-X numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-min()-Y numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute tBodyGyroJerkMag-entropy() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.092947,0.958366,-0.135883,0.888828,-0.153582,0.97225,-0.112456,0.886202,0.595892,0.820047,0.651497,0.692213,0.875917,0.578486,0.599784,0.595037,0.703064,0.364785,0.414973,0.526206,-0.839637,WALKING
-0.218956,0.958116,-0.132587,0.887418,-0.148508,0.97225,-0.112194,0.885543,0.628146,0.828809,0.680692,0.693586,0.835074,0.623741,0.491549,0.580345,0.552925,0.322015,0.41952,0.472624,-0.842913,WALKING
-0.213862,0.95472,-0.125361,0.887418,-0.145061,0.963704,-0.101341,0.87664,0.730481,0.810117,0.645335,0.684505,0.808988,0.515864,0.442779,0.521733,0.561891,0.247911,0.417309,0.400877,-0.846917,WALKING
-0.08793,0.952668,-0.122731,0.888419,-0.144479,0.963704,-0.097332,0.871248,0.790389,0.822413,0.625443,0.735726,0.841834,0.470072,0.626327,0.568472,0.618939,0.345222,0.392331,0.511095,-0.846298,WALKING
0.038961,0.95507,-0.131135,0.894129,-0.146967,0.958693,-0.110362,0.877623,0.713768,0.86066,0.725415,0.690516,0.904323,0.639858,0.583306,0.648736,0.532984,0.451522,0.341776,0.465821,-0.817072,WALKING
0.038961,0.963066,-0.136983,0.894129,-0.157681,0.975797,-0.110606,0.898602,0.785345,0.762255,0.66354,0.777377,0.904323,0.618753,0.525597,0.674285,0.688268,0.474391,0.460864,0.537967,-0.835151,WALKING
-0.051743,0.960098,-0.133396,0.890011,-0.149478,0.972133,-0.110606,0.890768,0.715525,0.67096,0.612629,0.708296,0.863551,0.582716,0.681222,0.494891,0.610433,0.380508,0.403505,0.427622,-0.845367,WALKING
-0.044048,0.958947,-0.133512,0.89419,-0.149478,0.972133,-0.115256,0.887733,0.660328,0.766696,0.678534,0.713716,0.893465,0.570784,0.424678,0.529049,0.665708,0.288293,0.536679,0.494955,-0.844887,WALKING
-0.044048,0.96252,-0.136123,0.894417,-0.147101,0.975451,-0.115256,0.897159,0.713768,0.72449,0.581661,0.760924,0.883937,0.603759,0.687722,0.559335,0.646846,0.402751,0.508466,0.608803,-0.845362,WALKING
-0.128697,0.962249,-0.129274,0.894417,-0.146367,0.975731,-0.113331,0.896444,0.729869,0.781854,0.551091,0.741426,0.944377,0.626256,0.677414,0.552878,0.738168,0.427737,0.468931,0.508434,-0.849217,WALKING
-0.128697,0.959881,-0.127804,0.888987,-0.146367,0.975337,-0.10889,0.89019,0.693896,0.736447,0.499329,0.683521,0.949806,0.558625,0.595343,0.579702,0.550804,0.367114,0.487436,0.440799,-0.847905,WALKING
-0.163454,0.95854,-0.134304,0.888987,-0.151032,0.972446,-0.113114,0.88666,0.720834,0.62111,0.541514,0.653815,0.873691,0.609749,0.517415,0.529465,0.46815,0.408834,0.303041,0.480896,-0.842706,WALKING
-0.073054,0.957545,-0.136383,0.886572,-0.155648,0.972446,-0.113114,0.88404,0.764901,0.641392,0.659338,0.739818,0.839785,0.431677,0.56481,0.544533,0.661658,0.479025,0.435898,0.414769,-0.837742,WALKING
-0.073054,0.954312,-0.132844,0.886572,-0.147593,0.961848,-0.108751,0.875566,0.653225,0.787502,0.658837,0.677315,0.880899,0.612885,0.62577,0.415337,0.662167,0.394519,0.391104,0.51909,-0.835773,WALKING
-0.148357,0.949335,-0.126121,0.882708,-0.144653,0.961848,-0.107538,0.862511,0.592859,0.735122,0.74007,0.662787,0.835074,0.510893,0.523506,0.56787,0.577684,0.293127,0.366103,0.431288,-0.838381,WALKING
-0.148357,0.950062,-0.123664,0.879524,-0.144653,0.96249,-0.100811,0.864404,0.714169,0.702204,0.732723,0.698167,0.835074,0.62038,0.371189,0.445721,0.570353,0.345774,0.298787,0.392882,-0.838795,WALKING
0.050027,0.951766,-0.125151,0.882591,-0.145536,0.96786,-0.100811,0.868865,0.719687,0.701948,0.731557,0.741093,0.827395,0.542681,0.419928,0.600846,0.47989,0.414187,0.360555,0.425774,-0.83934,WALKING
0.520943,0.922894,-0.073648,0.885118,-0.085706,0.924231,-0.090572,0.794224,0.478896,0.51203,0.458853,0.716924,0.873079,0.724975,0.411515,0.793937,0.583737,0.316282,0.69399,0.528144,-0.863454,WALKING_DOWNSTAIRS
0.430482,0.923101,-0.0669,0.874172,-0.084498,0.924231,-0.044481,0.794715,0.343414,0.563511,0.402614,0.712695,0.858122,0.648679,0.641591,0.613205,0.553317,0.291455,0.662573,0.464953,-0.859489,WALKING_DOWNSTAIRS
0.490237,0.94803,-0.065837,0.896037,-0.079001,0.93841,-0.056089,0.859242,0.364588,0.527987,0.516486,0.696045,0.858569,0.719236,0.500423,0.649623,0.528866,0.36878,0.670489,0.425658,-0.878829,WALKING_DOWNSTAIRS
0.525368,0.95504,-0.085453,0.897125,-0.079001,0.955802,-0.08754,0.877556,0.535678,0.565302,0.524068,0.717548,0.837124,0.734767,0.580923,0.676115,0.58446,0.291645,0.626984,0.358008,-0.887145,WALKING_DOWNSTAIRS
0.56223,0.940505,-0.096393,0.897125,-0.080343,0.94024,-0.08754,0.839687,0.510178,0.532693,0.457246,0.746233,0.872089,0.845816,0.685527,0.814708,0.672891,0.210174,0.728375,0.609319,-0.860617,WALKING_DOWNSTAIRS
0.56223,0.94445,-0.081797,0.890966,-0.080343,0.94024,-0.08058,0.84998,0.392883,0.598573,0.340757,0.750462,0.854471,0.716897,0.665528,0.684761,0.664798,0.205775,0.675769,0.442868,-0.868114,WALKING_DOWNSTAIRS
0.415783,0.956011,-0.084809,0.890966,-0.080848,0.968894,-0.068973,0.88002,0.383624,0.465892,0.345845,0.701419,0.782858,0.681245,0.437008,0.638262,0.458919,0.267186,0.684296,0.423097,-0.877101,WALKING_DOWNSTAIRS
0.415783,0.953872,-0.080744,0.893299,-0.085421,0.967467,-0.068973,0.87441,0.270365,0.368971,0.37466,0.633523,0.780405,0.580806,0.439068,0.519638,0.38345,0.21852,0.527221,0.307815,-0.85295,WALKING_DOWNSTAIRS
0.337893,0.926017,-0.083199,0.884916,-0.080721,0.929738,-0.123558,0.802163,0.505213,0.664528,0.337596,0.79242,0.843884,0.603011,0.433811,0.694828,0.616818,0.345358,0.636295,0.522376,-0.845312,WALKING_DOWNSTAIRS
0.399365,0.930961,-0.060248,0.874403,-0.080721,0.929738,-0.041818,0.814905,0.426814,0.583564,0.345201,0.713255,0.8599,0.749844,0.631542,0.658201,0.596402,0.413745,0.607046,0.532073,-0.843305,WALKING_DOWNSTAIRS
0.399365,0.950756,-0.056692,0.893552,-0.072991,0.953367,-0.038473,0.866295,0.422678,0.654328,0.280932,0.759551,0.834085,0.684598,0.465317,0.716345,0.66354,0.45028,0.586056,0.491992,-0.85288,WALKING_DOWNSTAIRS
0.483366,0.957264,-0.070272,0.898672,-0.072991,0.961978,-0.073,0.883362,0.47887,0.546323,0.360615,0.817682,0.840845,0.621383,0.560308,0.743253,0.538911,0.47718,0.634568,0.531363,-0.866816,WALKING_DOWNSTAIRS
0.483366,0.949077,-0.079671,0.898672,-0.065151,0.94986,-0.073,0.861987,0.557173,0.417459,0.350175,0.773428,0.860171,0.797348,0.531417,0.752338,0.510189,0.275661,0.684296,0.430336,-0.874498,WALKING_DOWNSTAIRS
0.530378,0.955824,-0.055196,0.900216,-0.062319,0.94986,-0.065972,0.87975,0.559936,0.476679,0.425656,0.787839,0.854742,0.702208,0.582845,0.735016,0.469618,0.366891,0.747708,0.51269,-0.91287,WALKING_DOWNSTAIRS
0.530378,0.965995,-0.050279,0.900216,-0.062319,0.973195,-0.034292,0.906363,0.583977,0.438818,0.451768,0.753669,0.831588,0.774811,0.63538,0.675326,0.598133,0.428255,0.632159,0.56109,-0.914587,WALKING_DOWNSTAIRS
0.398392,0.962854,-0.061023,0.89736,-0.077311,0.968219,-0.042417,0.89806,0.578212,0.478003,0.419138,0.699358,0.843884,0.719976,0.607543,0.719283,0.596537,0.289335,0.536838,0.484951,-0.861112,WALKING_DOWNSTAIRS
0.67951,0.914448,-0.106038,0.87734,-0.099444,0.918324,-0.150641,0.772594,0.567373,0.576774,0.38427,0.781144,0.904323,0.742232,0.655853,0.710102,0.671955,0.410881,0.755289,0.527571,-0.870455,WALKING_DOWNSTAIRS
0.575052,0.904278,-0.078882,0.837229,-0.093581,0.918202,-0.060018,0.746523,0.657573,0.565166,0.31869,0.781841,0.8656,0.819574,0.504779,0.77724,0.629824,0.295343,0.786058,0.473574,-0.86,WALKING_DOWNSTAIRS
0.575052,0.927699,-0.073586,0.912233,-0.083153,0.918202,-0.061297,0.807257,0.599926,0.638328,0.424588,0.730449,0.907703,0.750499,0.674068,0.788503,0.648907,0.237311,0.716192,0.552315,-0.870848,WALKING_DOWNSTAIRS
0.446052,0.941189,-0.083649,0.912233,-0.083153,0.924571,-0.078127,0.841925,0.451318,0.621226,0.445876,0.704166,0.904323,0.571126,0.491549,0.620644,0.586438,0.320745,0.766597,0.349365,-0.896368,WALKING_DOWNSTAIRS
0.510745,0.925044,-0.083284,0.893064,-0.079308,0.924571,-0.078127,0.799815,0.48756,0.640361,0.515055,0.73119,0.902615,0.807111,0.597438,0.777271,0.716252,0.425542,0.886955,0.544251,-0.880514,WALKING_DOWNSTAIRS
0.510745,0.940194,-0.080633,0.895564,-0.079308,0.926695,-0.078472,0.839116,0.482048,0.575827,0.545744,0.750065,0.86898,0.645902,0.717526,0.659835,0.808598,0.448653,0.821803,0.558644,-0.863298,WALKING_DOWNSTAIRS
0.462822,0.952943,-0.086036,0.895564,-0.088182,0.960975,-0.078472,0.87201,0.496545,0.430142,0.466938,0.78361,0.854742,0.73482,0.550585,0.79327,0.691655,0.531962,0.673013,0.505525,-0.869291,WALKING_DOWNSTAIRS
0.462822,0.952368,-0.070911,0.889032,-0.087035,0.960975,-0.068817,0.870488,0.51999,0.517513,0.361874,0.790233,0.885268,0.643699,0.463547,0.629728,0.540495,0.492359,0.645942,0.477174,-0.862335,WALKING_DOWNSTAIRS
0.316049,0.936784,-0.162467,0.891896,-0.159311,0.93587,-0.176014,0.830031,0.536686,0.498526,0.491836,0.604962,0.78545,0.622969,0.465371,0.525455,0.352727,0.195437,0.471682,0.296567,-0.789579,WALKING_UPSTAIRS
0.153342,0.927305,-0.195237,0.86377,-0.169412,0.93587,-0.183077,0.805348,0.620709,0.513458,0.537197,0.603824,0.730623,0.627457,0.399846,0.553183,0.348373,0.116079,0.515743,0.265203,-0.801776,WALKING_UPSTAIRS
0.282195,0.929052,-0.215311,0.865851,-0.227982,0.938575,-0.198304,0.809851,0.695495,0.597217,0.43299,0.671811,0.751998,0.520628,0.25198,0.490497,0.25503,0.013285,0.428723,0.286829,-0.797248,WALKING_UPSTAIRS
0.282195,0.927436,-0.226963,0.865851,-0.233341,0.933796,-0.20754,0.805712,0.665306,0.696769,0.424684,0.646828,0.81059,0.667931,0.405853,0.598195,0.348309,0.105218,0.516699,0.328962,-0.784208,WALKING_UPSTAIRS
0.187581,0.923593,-0.231367,0.863458,-0.246606,0.931003,-0.20754,0.795827,0.56699,0.701157,0.556191,0.608358,0.838454,0.613072,0.406401,0.621387,0.315413,0.132991,0.486418,0.406521,-0.777674,WALKING_UPSTAIRS
0.207498,0.922067,-0.233907,0.857307,-0.246606,0.931003,-0.220275,0.791883,0.628501,0.702653,0.526575,0.648031,0.839243,0.663167,0.49992,0.611936,0.410204,0.109312,0.462257,0.339074,-0.778577,WALKING_UPSTAIRS
0.207498,0.933348,-0.219744,0.877457,-0.217168,0.934707,-0.220275,0.821045,0.571911,0.605626,0.477638,0.632853,0.851974,0.602141,0.470126,0.548739,0.376748,0.063603,0.528635,0.282756,-0.794631,WALKING_UPSTAIRS
0.144088,0.93641,-0.217899,0.877457,-0.217168,0.93655,-0.229377,0.82895,0.484586,0.585693,0.524676,0.557338,0.774363,0.443802,0.365212,0.338219,0.325617,0.110741,0.401859,0.188712,-0.793133,WALKING_UPSTAIRS
0.144088,0.925093,-0.246351,0.868069,-0.223795,0.931135,-0.23244,0.799693,0.534492,0.518476,0.408911,0.625806,0.80151,0.554093,0.456201,0.465155,0.301142,0.071755,0.495916,0.230514,-0.767182,WALKING_UPSTAIRS
0.104482,0.951266,-0.191748,0.898293,-0.197131,0.942916,-0.196942,0.867811,0.411893,0.488605,0.427333,0.695421,0.793313,0.617728,0.483011,0.586012,0.495468,0.062789,0.489339,0.323762,-0.802362,WALKING_UPSTAIRS
0.104482,0.931214,-0.22018,0.88318,-0.202623,0.937047,-0.208598,0.815512,0.572119,0.487308,0.543347,0.698908,0.78932,0.611765,0.439251,0.591524,0.396308,0.317025,0.437786,0.316577,-0.782057,WALKING_UPSTAIRS
0.20997,0.925009,-0.24104,0.856273,-0.248948,0.937047,-0.219117,0.799426,0.447942,0.601063,0.411396,0.68457,0.851091,0.637614,0.383448,0.67032,0.435522,0.059167,0.511399,0.388722,-0.776498,WALKING_UPSTAIRS
0.20997,0.925393,-0.248736,0.857857,-0.259699,0.93789,-0.222968,0.800414,0.483495,0.709237,0.452463,0.655468,0.859453,0.66604,0.531106,0.623199,0.470786,0.198839,0.495969,0.352,-0.7688,WALKING_UPSTAIRS
0.289792,0.9278,-0.248909,0.864384,-0.258445,0.937941,-0.225424,0.80663,0.601973,0.700163,0.533263,0.667991,0.822508,0.731993,0.360182,0.625431,0.419113,0.194869,0.554228,0.445166,-0.76495,WALKING_UPSTAIRS
0.289792,0.928344,-0.235913,0.864384,-0.217222,0.93601,-0.225424,0.808038,0.686536,0.526303,0.497316,0.694335,0.873867,0.604426,0.509046,0.672829,0.402647,0.150695,0.610314,0.443636,-0.772808,WALKING_UPSTAIRS
0.182291,0.932073,-0.206764,0.87194,-0.201399,0.93601,-0.214678,0.817688,0.619995,0.476484,0.507332,0.693703,0.841834,0.552203,0.519518,0.566894,0.416339,0.280679,0.505931,0.344944,-0.797669,WALKING_UPSTAIRS
0.235041,0.935682,-0.207572,0.87194,-0.201399,0.941953,-0.212487,0.826998,0.626998,0.60813,0.487537,0.65582,0.814311,0.619641,0.402433,0.382526,0.443244,0.213528,0.558683,0.391842,-0.805539,WALKING_UPSTAIRS
0.328099,0.965216,-0.15197,0.928221,-0.126195,0.931155,-0.20119,0.904907,0.685503,0.430481,0.516525,0.676853,0.800249,0.624272,0.403366,0.64283,0.375961,0.186472,0.624428,0.460287,-0.857128,WALKING_UPSTAIRS
0.328099,0.929004,-0.206332,0.904111,-0.15092,0.926826,-0.205553,0.810067,0.631775,0.486645,0.56004,0.650263,0.833366,0.660924,0.461801,0.489062,0.360649,0.182726,0.556365,0.458651,-0.805715,WALKING_UPSTAIRS
0.375782,0.927605,-0.202333,0.866556,-0.206607,0.923093,-0.200479,0.806215,0.656177,0.499933,0.479023,0.641635,0.829539,0.604441,0.467731,0.587086,0.380417,0.107758,0.57142,0.486789,-0.801947,WALKING_UPSTAIRS
0.375782,0.929234,-0.207046,0.866556,-0.206607,0.930282,-0.20207,0.810365,0.698983,0.591919,0.380144,0.59116,0.795091,0.534248,0.334371,0.500687,0.315493,0.065456,0.516748,0.262564,-0.795862,WALKING_UPSTAIRS
0.272856,0.924144,-0.223324,0.858728,-0.224726,0.930282,-0.20207,0.797229,0.680922,0.552201,0.467687,0.636087,0.770606,0.465142,0.326186,0.436832,0.292445,0.03099,0.501142,0.236911,-0.786463,WALKING_UPSTAIRS
0.272856,0.923427,-0.222688,0.858728,-0.235106,0.9316,-0.199389,0.795377,0.565425,0.580835,0.482912,0.621967,0.710885,0.53046,0.343263,0.457638,0.285372,0.029655,0.468771,0.256563,-0.787482,WALKING_UPSTAIRS
0.246265,0.925048,-0.230165,0.868474,-0.235331,0.9316,-0.207456,0.79958,0.506568,0.634772,0.429276,0.580811,0.716314,0.53879,0.303185,0.506854,0.273225,0.035636,0.488405,0.1268,-0.780352,WALKING_UPSTAIRS
0.246265,0.928237,-0.230762,0.868474,-0.224984,0.934641,-0.210494,0.807788,0.452365,0.489261,0.353563,0.583739,0.761797,0.689828,0.341104,0.708711,0.220226,-0.047843,0.71209,0.412679,-0.780589,WALKING_UPSTAIRS
-0.939199,0.974651,-0.102291,0.901186,-0.123311,0.992693,-0.081388,0.929309,-0.797465,-0.628877,-0.674903,-0.71398,-0.316256,-1,-0.688236,-1,-1,-1,-0.763713,-1,-0.918898,STANDING
-0.944093,0.975557,-0.102424,0.901186,-0.123311,0.994746,-0.078157,0.931719,-0.839274,-0.80344,-0.739476,-0.813019,-0.625048,-1,-0.870398,-1,-1,-1,-0.907014,-1,-0.919671,STANDING
-0.944093,0.975622,-0.105669,0.901409,-0.127222,0.995013,-0.078157,0.931893,-0.850744,-0.763991,-0.864637,-0.911755,-0.721349,-1,-0.94487,-1,-1,-1,-1,-1,-0.916524,STANDING
-0.942646,0.976122,-0.105984,0.90143,-0.130248,0.9951,-0.078189,0.933224,-0.797465,-0.686754,-0.793959,-0.935164,-0.638364,-1,-0.904748,-1,-1,-1,-1,-1,-0.916238,STANDING
-0.942646,0.976196,-0.105456,0.901436,-0.12694,0.995529,-0.078208,0.933422,-0.73722,-0.71308,-0.738556,-0.946284,-0.615737,-1,-0.870398,-1,-1,-1,-1,-1,-0.916751,STANDING
-0.944583,0.975932,-0.102703,0.901436,-0.12477,0.995511,-0.078208,0.932717,-0.761244,-0.747247,-0.757852,-0.912886,-0.770591,-1,-0.904748,-1,-1,-1,-1,-1,-0.919432,STANDING
-0.943716,0.975955,-0.100699,0.901566,-0.12477,0.995511,-0.073789,0.93278,-0.839274,-0.729733,-0.76994,-0.869234,-0.640308,-1,-0.83986,-1,-1,-1,-1,-1,-0.921411,STANDING
-0.943716,0.97627,-0.101084,0.901576,-0.125083,0.995716,-0.075108,0.933618,-0.850744,-0.712976,-0.806808,-0.850026,-0.52684,-1,-0.812205,-1,-1,-1,-1,-1,-0.921061,STANDING
-0.944197,0.976273,-0.103428,0.901576,-0.125083,0.995934,-0.07974,0.933626,-0.850744,-0.714346,-0.812398,-0.87755,-0.581451,-1,-0.870398,-1,-1,-1,-0.946182,-1,-0.918762,STANDING
-0.940909,0.97614,-0.108525,0.901277,-0.128229,0.995822,-0.084773,0.933273,-0.797465,-0.704919,-0.78523,-0.908344,-0.679857,-1,-0.785427,-1,-1,-1,-0.907014,-1,-0.913733,STANDING
-0.940909,0.975878,-0.11026,0.901277,-0.129856,0.994922,-0.084773,0.932576,-0.817601,-0.688321,-0.753375,-0.824832,-0.668908,-1,-0.815786,-1,-1,-1,-0.873482,-1,-0.912018,STANDING
-0.94193,0.975154,-0.106601,0.900963,-0.128436,0.994355,-0.084527,0.930645,-0.901594,-0.757861,-0.798259,-0.79822,-0.702551,-1,-0.83986,-1,-1,-1,-0.907014,-1,-0.915583,STANDING
-0.94193,0.975244,-0.104622,0.901337,-0.128436,0.994355,-0.07824,0.930887,-0.875096,-0.826456,-0.658909,-0.780511,-0.813188,-1,-0.904748,-1,-1,-1,-1,-1,-0.917532,STANDING
-0.942645,0.976189,-0.104957,0.901686,-0.127511,0.994883,-0.07824,0.933403,-0.850744,-0.84773,-0.591784,-0.760941,-0.837964,-1,-0.94487,-1,-1,-0.942216,-1,-1,-0.917257,STANDING
-0.942645,0.976452,-0.103765,0.901686,-0.127194,0.995998,-0.078232,0.934104,-0.769828,-0.793046,-0.705447,-0.828694,-0.823358,-1,-0.94487,-1,-1,-1,-1,-1,-0.918443,STANDING
-0.900222,0.965623,-0.130194,0.905087,-0.134825,0.953641,-0.149339,0.905573,-0.650109,-0.646883,-0.77943,-0.730575,-0.345216,-0.740023,-0.498065,-1,-1,-1,-0.664163,-1,-0.891724,STANDING
-0.939587,0.976617,-0.116763,0.905087,-0.134825,0.993401,-0.097398,0.934549,-0.74495,-0.748236,-0.798259,-0.863988,-0.615276,-0.946357,-0.815786,-1,-1,-1,-0.89253,-1,-0.905673,STANDING
-0.926403,0.974587,-0.122619,0.90222,-0.138347,0.993652,-0.097568,0.929137,-0.718386,-0.560015,-0.722908,-0.702717,-0.30026,-1,-0.596284,-1,-0.894813,-1,-0.725416,-0.940965,-0.899152,STANDING
-0.926403,0.974854,-0.122505,0.900564,-0.144382,0.99371,-0.097568,0.929848,-0.80428,-0.499159,-0.757001,-0.686084,-0.198271,-1,-0.607032,-1,-0.85688,-1,-0.739177,-0.940965,-0.898993,STANDING
-0.944036,0.975359,-0.120947,0.900569,-0.144057,0.994786,-0.093227,0.93119,-0.828235,-0.661777,-0.812398,-0.862078,-0.477855,-1,-0.786886,-1,-1,-1,-0.907014,-1,-0.90048,STANDING
-0.942366,0.975146,-0.120597,0.900569,-0.143725,0.994328,-0.093379,0.930625,-0.786949,-0.646883,-0.790152,-0.818665,-0.514492,-1,-0.812205,-1,-1,-1,-0.946182,-1,-0.900695,STANDING
-0.940114,0.974446,-0.121057,0.900256,-0.143692,0.993541,-0.094393,0.928762,-0.679877,-0.596592,-0.760353,-0.778352,-0.425032,-1,-0.732819,-1,-1,-1,-0.843671,-1,-0.90025,STANDING
-0.939613,0.974053,-0.116805,0.900383,-0.130755,0.993491,-0.094393,0.927715,-0.691933,-0.697146,-0.793959,-0.834537,-0.433311,-1,-0.785427,-1,-1,-1,-0.814703,-1,-0.904979,STANDING
-0.939613,0.975076,-0.110837,0.90125,-0.130728,0.993491,-0.090656,0.930438,-0.797465,-0.675107,-0.780416,-0.776246,-0.515698,-1,-0.757953,-1,-1,-0.942216,-0.739177,-1,-0.911342,STANDING
-0.944036,0.975759,-0.114305,0.90125,-0.130728,0.994631,-0.090827,0.932257,-0.769828,-0.636157,-0.67521,-0.740527,-0.5351,-1,-0.815786,-1,-1,-0.942216,-0.843671,-1,-0.907864,STANDING
-0.942944,0.975019,-0.116852,0.900965,-0.138357,0.994363,-0.090827,0.930286,-0.787925,-0.675461,-0.767381,-0.852916,-0.582278,-1,-0.870398,-1,-1,-1,-0.946182,-1,-0.90505,STANDING
-0.942944,0.974739,-0.115236,0.900032,-0.138357,0.994363,-0.089174,0.92954,-0.817601,-0.708124,-0.841011,-0.864061,-0.700107,-1,-0.870398,-1,-1,-1,-1,-1,-0.906661,STANDING
-0.943411,0.974726,-0.116581,0.900032,-0.138466,0.994254,-0.089724,0.929506,-0.875096,-0.793046,-0.833,-0.864323,-0.811805,-1,-1,-1,-1,-1,-1,-1,-0.905341,STANDING
-0.943596,0.974803,-0.11814,0.900157,-0.141182,0.994254,-0.090085,0.92971,-0.930676,-0.816372,-0.813859,-0.912897,-0.788511,-1,-1,-1,-1,-1,-1,-1,-0.903799,STANDING
-0.944114,0.974968,-0.118564,0.900157,-0.142498,0.994647,-0.090373,0.930151,-0.915776,-0.788157,-0.677654,-0.834082,-0.747879,-1,-1,-1,-1,-0.942216,-1,-1,-0.903381,STANDING
-0.944519,0.975153,-0.118304,0.900545,-0.141882,0.994647,-0.090418,0.930642,-0.862673,-0.757861,-0.636728,-0.797307,-0.683833,-1,-0.94487,-1,-1,-1,-1,-1,-0.903706,STANDING
-0.944519,0.975107,-0.119607,0.900545,-0.141882,0.994215,-0.093865,0.93052,-0.888054,-0.800014,-0.753597,-0.794785,-0.754267,-1,-0.904748,-1,-1,-1,-0.946182,-1,-0.902322,STANDING
-0.944083,0.974526,-0.120521,0.90036,-0.140383,0.994081,-0.093865,0.928974,-0.915776,-0.84773,-0.805914,-0.856461,-0.847967,-1,-0.904748,-1,-1,-1,-0.907014,-1,-0.901298,STANDING
-0.943442,0.974567,-0.115991,0.900101,-0.134861,0.994081,-0.093736,0.929083,-0.862673,-0.826456,-0.753375,-0.865406,-0.809361,-1,-0.904748,-1,-1,-1,-0.946182,-1,-0.906019,STANDING
-0.935871,0.929064,0.110552,0.87107,0.122038,0.944789,-0.006169,0.809879,-0.729757,-0.773336,-0.740877,-0.727013,-0.590577,-0.946357,-0.281288,-1,-0.93912,-1,-0.283847,-1,-0.740244,SITTING
-0.936444,0.928352,0.10657,0.855479,0.120828,0.944816,0.113409,0.808016,-0.74495,-0.712976,-0.661284,-0.805051,-0.825619,-0.946357,-0.581447,-1,-1,-1,-0.589723,-1,-0.746961,SITTING
-0.944368,0.929785,0.092305,0.855479,0.066112,0.950244,0.113409,0.811708,-0.839274,-0.80344,-0.70843,-0.814878,-0.792953,-1,-0.94487,-1,-1,-1,-0.907014,-1,-0.75587,SITTING
-0.939405,0.929717,0.095126,0.855226,0.066112,0.950244,0.117028,0.811533,-0.819949,-0.806636,-0.770701,-0.851505,-0.791733,-1,-1,-1,-1,-1,-1,-1,-0.751638,SITTING
-0.939405,0.929751,0.095162,0.855233,0.065979,0.949669,0.120007,0.81162,-0.76691,-0.778175,-0.738847,-0.823206,-0.807193,-1,-1,-1,-1,-1,-1,-1,-0.751,SITTING
-0.943831,0.928977,0.095559,0.855233,0.066184,0.948861,0.120007,0.809625,-0.817601,-0.757861,-0.760895,-0.887655,-0.835535,-1,-1,-1,-1,-1,-1,-1,-0.750203,SITTING
-0.940729,0.928021,0.0959,0.853978,0.066184,0.948433,0.120507,0.807159,-0.817601,-0.605702,-0.674903,-0.767423,-0.687725,-1,-0.812205,-1,-1,-1,-0.843671,-1,-0.748144,SITTING
-0.940729,0.92804,0.095673,0.85382,0.067421,0.948433,0.120334,0.807209,-0.797465,-0.581036,-0.699881,-0.737602,-0.690721,-1,-0.732819,-1,-0.93912,-0.942216,-0.816674,-0.940965,-0.746636,SITTING
-0.944619,0.927567,0.09759,0.85382,0.071257,0.94654,0.120334,0.805991,-0.807351,-0.737849,-0.76535,-0.834264,-0.721751,-1,-0.870398,-1,-1,-1,-0.946182,-1,-0.744963,SITTING
-0.940076,0.925884,0.101868,0.853161,0.07541,0.945748,0.12295,0.801658,-0.817601,-0.816372,-0.717605,-0.854659,-0.754411,-1,-0.94487,-1,-1,-1,-1,-1,-0.741172,SITTING
-0.940076,0.925636,0.104449,0.851872,0.07541,0.945748,0.126838,0.801021,-0.786949,-0.826456,-0.76994,-0.860378,-0.860881,-1,-0.94487,-1,-1,-1,-1,-1,-0.738962,SITTING
-0.94494,0.925938,0.103249,0.851872,0.075388,0.946118,0.126371,0.801796,-0.797535,-0.762751,-0.854116,-0.871296,-0.859817,-1,-0.870398,-1,-1,-1,-1,-1,-0.740209,SITTING
-0.942777,0.925437,0.101839,0.851536,0.073069,0.946078,0.126371,0.800508,-0.839274,-0.721327,-0.864637,-0.86451,-0.847349,-1,-0.94487,-1,-1,-1,-1,-1,-0.740639,SITTING
-0.942717,0.925393,0.10209,0.851112,0.073322,0.945756,0.126394,0.800394,-0.828235,-0.721327,-0.746857,-0.792666,-0.827733,-1,-0.94487,-1,-1,-1,-1,-1,-0.74047,SITTING
