@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,8-9,11-16,18-41,43-53,55-265,267-268,270-271,273-274,276-281,283-302,304-310,312-314,316-381,383-389,391-503,506-508,510-559,561-562'

@attribute tBodyAcc-std()-X numeric
@attribute tBodyAcc-mad()-X numeric
@attribute tBodyAcc-max()-X numeric
@attribute tBodyAcc-energy()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-min()-Y numeric
@attribute fBodyAcc-mean()-X numeric
@attribute fBodyAcc-std()-X numeric
@attribute fBodyAcc-mad()-X numeric
@attribute fBodyAcc-max()-X numeric
@attribute fBodyAcc-energy()-X numeric
@attribute fBodyAcc-bandsEnergy()-A-18 numeric
@attribute fBodyAcc-bandsEnergy()-I-1_16 numeric
@attribute fBodyAcc-bandsEnergy()-M-1_24 numeric
@attribute fBodyAccJerk-bandsEnergy()-A-1_8 numeric
@attribute fBodyAccJerk-bandsEnergy()-I-1_16 numeric
@attribute fBodyAccMag-std() numeric
@attribute fBodyAccMag-mad() numeric
@attribute fBodyAccMag-energy() numeric
@attribute angle(Y-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.355371,-0.388454,-0.178802,-0.790303,-0.279908,-0.276364,-0.518319,-0.301274,-0.447762,-0.260804,-0.790353,-0.745147,-0.77364,-0.785533,-0.869207,-0.893705,-0.498038,-0.493105,-0.831105,0.275045,WALKING_UPSTAIRS
-0.371061,-0.403186,-0.288504,-0.800852,-0.264602,-0.272901,-0.542552,-0.314911,-0.473107,-0.275397,-0.80037,-0.756629,-0.783739,-0.795875,-0.872535,-0.882932,-0.510549,-0.522373,-0.837806,0.265315,WALKING_UPSTAIRS
-0.376644,-0.417245,-0.11223,-0.804356,-0.252347,-0.235777,-0.515438,-0.329573,-0.456051,-0.306494,-0.803874,-0.776539,-0.792802,-0.80041,-0.875092,-0.849476,-0.485667,-0.412903,-0.815236,0.257706,WALKING_UPSTAIRS
-0.372374,-0.405841,-0.11223,-0.801452,-0.252502,-0.235777,-0.458427,-0.341385,-0.397261,-0.32885,-0.801197,-0.778125,-0.792792,-0.79823,-0.864944,-0.85362,-0.465386,-0.388398,-0.804849,0.257807,WALKING_UPSTAIRS
-0.394695,-0.417397,-0.271387,-0.814949,-0.251414,-0.23205,-0.475255,-0.365589,-0.416066,-0.350061,-0.814992,-0.786178,-0.805592,-0.811415,-0.871365,-0.880486,-0.511263,-0.470227,-0.830457,0.25723,WALKING_UPSTAIRS
-0.392939,-0.426935,-0.050383,-0.814019,-0.246285,-0.231084,-0.456748,-0.369418,-0.403887,-0.351066,-0.813924,-0.787629,-0.804503,-0.810585,-0.876693,-0.874379,-0.50569,-0.428783,-0.822522,0.254235,WALKING_UPSTAIRS
-0.365594,-0.407702,-0.050383,-0.79727,-0.241229,-0.222222,-0.487168,-0.323463,-0.395083,-0.291763,-0.796908,-0.763921,-0.783029,-0.791936,-0.870579,-0.866614,-0.488805,-0.353398,-0.802389,0.250005,WALKING_UPSTAIRS
-0.320433,-0.343581,-0.11847,-0.767369,-0.236068,-0.220062,-0.52531,-0.254741,-0.400077,-0.203926,-0.767175,-0.710373,-0.74755,-0.76144,-0.838574,-0.86644,-0.483698,-0.413091,-0.811105,0.246157,WALKING_UPSTAIRS
-0.332218,-0.358218,-0.11847,-0.775171,-0.225741,-0.208568,-0.510962,-0.273515,-0.434339,-0.23337,-0.775129,-0.715107,-0.759445,-0.76988,-0.834951,-0.889501,-0.464332,-0.443167,-0.815241,0.240064,WALKING_UPSTAIRS
-0.315757,-0.373546,-0.055971,-0.759044,-0.256781,-0.252709,-0.398466,-0.285656,-0.287089,-0.341253,-0.76398,-0.752462,-0.75246,-0.758663,-0.866386,-0.826954,-0.458864,-0.235572,-0.775923,0.258329,WALKING_UPSTAIRS
-0.302194,-0.347223,0.052726,-0.754932,-0.242577,-0.240996,-0.327544,-0.292303,-0.353563,-0.296128,-0.754557,-0.754432,-0.743706,-0.754679,-0.801338,-0.819788,-0.473193,-0.362672,-0.798441,0.24968,WALKING_UPSTAIRS
-0.28722,-0.351777,0.052726,-0.7429,-0.236203,-0.214641,-0.320066,-0.274545,-0.336367,-0.248848,-0.743984,-0.716562,-0.74003,-0.741446,-0.818609,-0.839311,-0.4072,-0.285149,-0.71889,0.246208,WALKING_UPSTAIRS
-0.320199,-0.372424,0.043239,-0.767403,-0.236574,-0.215966,-0.438675,-0.278647,-0.409661,-0.254915,-0.767005,-0.731837,-0.753459,-0.763975,-0.794244,-0.821206,-0.370587,-0.331457,-0.750414,0.246483,WALKING_UPSTAIRS
-0.36117,-0.401601,-0.195562,-0.794431,-0.228613,-0.215966,-0.32828,-0.37448,-0.327173,-0.448837,-0.794057,-0.799258,-0.783607,-0.792574,-0.846202,-0.825362,-0.473895,-0.437186,-0.80225,0.241173,WALKING_UPSTAIRS
-0.404407,-0.455857,-0.195562,-0.820307,-0.222771,-0.208051,-0.443099,-0.38971,-0.365861,-0.409302,-0.82084,-0.811167,-0.817736,-0.817416,-0.877678,-0.865677,-0.439472,-0.324102,-0.769773,0.237855,WALKING_UPSTAIRS
-0.349515,-0.395304,-0.159732,-0.787096,-0.213526,-0.208051,-0.418847,-0.324005,-0.353686,-0.310937,-0.786552,-0.752036,-0.779137,-0.781761,-0.859694,-0.87167,-0.413033,-0.164538,-0.752904,0.231601,WALKING_UPSTAIRS
-0.291492,-0.316046,-0.159732,-0.747592,-0.211599,-0.195777,-0.446169,-0.238919,-0.407006,-0.176805,-0.747045,-0.680816,-0.727832,-0.740772,-0.824798,-0.876879,-0.457738,-0.383324,-0.795411,0.229656,WALKING_UPSTAIRS
-0.951032,-0.96021,-0.865596,-0.998585,-0.247752,-0.244997,-0.937475,-0.957525,-0.947989,-0.964469,-0.998594,-0.999119,-0.998982,-0.998717,-0.999742,-0.998927,-0.927417,-0.905228,-0.995014,0.253292,STANDING
-0.963129,-0.971683,-0.909369,-0.999147,-0.227536,-0.216947,-0.955331,-0.966653,-0.955605,-0.976849,-0.999163,-0.999276,-0.999254,-0.99918,-0.999507,-0.99938,-0.84997,-0.85492,-0.987131,0.239485,STANDING
-0.976924,-0.978999,-0.909369,-0.999621,-0.237302,-0.219541,-0.971988,-0.979146,-0.970776,-0.987895,-0.999635,-0.999703,-0.999656,-0.999647,-0.999717,-0.999623,-0.852377,-0.863193,-0.987468,0.246281,STANDING
-0.971956,-0.979428,-0.923169,-0.999486,-0.246198,-0.219541,-0.96352,-0.97607,-0.966066,-0.988531,-0.999487,-0.999713,-0.999555,-0.999509,-0.999762,-0.999442,-0.90542,-0.902297,-0.993772,0.251965,STANDING
-0.972722,-0.980487,-0.923169,-0.999503,-0.244043,-0.218801,-0.964814,-0.976543,-0.96684,-0.987276,-0.999511,-0.999698,-0.999571,-0.999534,-0.999817,-0.999463,-0.921996,-0.903243,-0.99509,0.250539,STANDING
-0.985254,-0.98724,-0.929771,-0.999825,-0.25042,-0.22963,-0.98106,-0.987266,-0.982709,-0.990891,-0.999828,-0.999878,-0.999863,-0.999835,-0.999939,-0.999884,-0.941664,-0.94591,-0.997655,0.254949,STANDING
-0.992753,-0.993817,-0.934038,-0.999919,-0.251711,-0.22963,-0.990419,-0.993908,-0.990836,-0.996909,-0.999942,-0.999964,-0.999957,-0.999946,-0.999963,-0.999947,-0.95909,-0.962645,-0.998829,0.25573,STANDING
-0.992841,-0.993352,-0.934038,-0.999943,-0.238435,-0.226684,-0.990845,-0.993788,-0.991112,-0.995317,-0.999943,-0.999958,-0.999955,-0.999947,-0.999971,-0.999957,-0.968098,-0.965521,-0.999111,0.246622,STANDING
-0.979788,-0.985631,-0.905262,-0.99971,-0.232242,-0.205986,-0.977547,-0.980647,-0.976357,-0.987087,-0.999709,-0.999812,-0.999729,-0.999711,-0.999739,-0.999682,-0.928602,-0.916182,-0.996366,0.242396,STANDING
-0.974871,-0.979415,-0.905262,-0.999573,-0.23149,-0.205986,-0.969069,-0.977529,-0.969827,-0.985533,-0.999576,-0.999765,-0.999644,-0.999598,-0.999693,-0.99951,-0.931979,-0.913771,-0.996391,0.241841,STANDING
-0.983932,-0.98713,-0.921052,-0.999803,-0.226334,-0.205846,-0.978404,-0.986723,-0.979994,-0.993121,-0.999802,-0.999931,-0.999871,-0.999828,-0.99995,-0.999764,-0.959746,-0.948232,-0.998446,0.238281,STANDING
-0.991965,-0.993105,-0.93789,-0.999931,-0.227332,-0.202299,-0.988441,-0.993879,-0.991397,-0.995968,-0.999933,-0.99998,-0.999957,-0.99994,-0.999984,-0.999945,-0.954196,-0.941947,-0.998333,0.238972,STANDING
-0.985929,-0.989369,-0.905865,-0.999835,-0.233486,-0.210118,-0.980482,-0.988777,-0.984735,-0.992397,-0.99984,-0.999973,-0.999925,-0.999869,-0.999976,-0.999807,-0.955021,-0.946252,-0.998347,0.243231,STANDING
-0.985594,-0.989042,-0.905865,-0.999834,-0.239082,-0.212869,-0.979178,-0.989103,-0.983294,-0.994158,-0.999834,-0.999971,-0.99993,-0.999871,-0.999976,-0.999833,-0.969569,-0.961485,-0.999003,0.247112,STANDING
-0.994481,-0.995626,-0.938686,-0.999957,-0.240662,-0.212869,-0.991781,-0.996,-0.993896,-0.997593,-0.999961,-0.999978,-0.999978,-0.999974,-0.999976,-0.999976,-0.976151,-0.969114,-0.9994,0.248186,STANDING
-0.983397,-0.988296,-0.909937,-0.999788,-0.237087,-0.21161,-0.978048,-0.986049,-0.981285,-0.99083,-0.999791,-0.999849,-0.999811,-0.999809,-0.999781,-0.99974,-0.961524,-0.9618,-0.998765,0.24568,STANDING
-0.97181,-0.975335,-0.909821,-0.999483,-0.233366,-0.205744,-0.964876,-0.975035,-0.968534,-0.983019,-0.999482,-0.999806,-0.999572,-0.99954,-0.999728,-0.999367,-0.954239,-0.940455,-0.997845,0.243099,STANDING
-0.9752,-0.978867,-0.909821,-0.999587,-0.231488,-0.203298,-0.969039,-0.97807,-0.972349,-0.982573,-0.999586,-0.999887,-0.999664,-0.999622,-0.999847,-0.999454,-0.961681,-0.949042,-0.998386,0.24178,STANDING
-0.989538,-0.991946,-0.931066,-0.999898,-0.23109,-0.203069,-0.985012,-0.991985,-0.987835,-0.99612,-0.9999,-0.999951,-0.999924,-0.999913,-0.999941,-0.999886,-0.967155,-0.969273,-0.99913,0.241501,STANDING
-0.997593,-0.997967,-0.943835,-0.999987,-0.23424,-0.211047,-0.997018,-0.997848,-0.99707,-0.998675,-0.999987,-0.999988,-0.999987,-0.999987,-0.999989,-0.999983,-0.979805,-0.982442,-0.999634,0.243672,STANDING
-0.997676,-0.998183,-0.943835,-0.999987,-0.239465,-0.211279,-0.996799,-0.99813,-0.99734,-0.998311,-0.999987,-0.999989,-0.999988,-0.999989,-0.999986,-0.999978,-0.989404,-0.985536,-0.999806,0.24725,STANDING
-0.954767,-0.959532,-0.842703,-0.998675,-0.250637,-0.30422,-0.956678,-0.953813,-0.959746,-0.953269,-0.998785,-0.998481,-0.99874,-0.99878,-0.999806,-0.99971,-0.904392,-0.889861,-0.993476,0.255702,STANDING
-0.989858,-0.99043,-0.936726,-0.99986,-0.238964,-0.220667,-0.9885,-0.990373,-0.988443,-0.99324,-0.999905,-0.999905,-0.999913,-0.999913,-0.999965,-0.999949,-0.934036,-0.946463,-0.997384,0.246754,STANDING
-0.992509,-0.99313,-0.936726,-0.99994,-0.248592,-0.220822,-0.990138,-0.993677,-0.991804,-0.99547,-0.999939,-0.999954,-0.999952,-0.999949,-0.999971,-0.99996,-0.987862,-0.984746,-0.999761,0.253536,STANDING
-0.993912,-0.994008,-0.937275,-0.999955,-0.251585,-0.226001,-0.992077,-0.994802,-0.992842,-0.997124,-0.999955,-0.999964,-0.999965,-0.999961,-0.999972,-0.999975,-0.989963,-0.987395,-0.999834,0.255562,STANDING
-0.993301,-0.994015,-0.938593,-0.99994,-0.255391,-0.230213,-0.99181,-0.993961,-0.992352,-0.99567,-0.999949,-0.999955,-0.999957,-0.999951,-0.999964,-0.999969,-0.984559,-0.982619,-0.999722,0.258154,STANDING
-0.991383,-0.992634,-0.931852,-0.999926,-0.261357,-0.23598,-0.989713,-0.992095,-0.989639,-0.993654,-0.999926,-0.999935,-0.99993,-0.999927,-0.999969,-0.999947,-0.980707,-0.977471,-0.999601,0.262331,STANDING
-0.991345,-0.992093,-0.931852,-0.999919,-0.262936,-0.23598,-0.990224,-0.991758,-0.991434,-0.992078,-0.999925,-0.999944,-0.999928,-0.999929,-0.9999,-0.999896,-0.977368,-0.97328,-0.999425,0.263425,STANDING
-0.988376,-0.988724,-0.934089,-0.999883,-0.258579,-0.234826,-0.987106,-0.988826,-0.989398,-0.990401,-0.999882,-0.99998,-0.999886,-0.999891,-0.999976,-0.999816,-0.957076,-0.956124,-0.998606,0.26038,STANDING
-0.986368,-0.987254,-0.929076,-0.999848,-0.255416,-0.226968,-0.983236,-0.987788,-0.984884,-0.990833,-0.999848,-0.999928,-0.999859,-0.999856,-0.999941,-0.999833,-0.952138,-0.943776,-0.998285,0.258172,STANDING
-0.931186,-0.951753,-0.835407,-0.997315,-0.254409,-0.238277,-0.924699,-0.933803,-0.911483,-0.964272,-0.997344,-0.998359,-0.997364,-0.997294,-0.998152,-0.996277,-0.757464,-0.804814,-0.96878,0.257507,STANDING
-0.924157,-0.939518,-0.835407,-0.996796,-0.261414,-0.244279,-0.916108,-0.927467,-0.906632,-0.956299,-0.996807,-0.997867,-0.996793,-0.996752,-0.998174,-0.996076,-0.805919,-0.777798,-0.973424,0.262586,STANDING
-0.946738,-0.951945,-0.887082,-0.998274,-0.24295,-0.244279,-0.94288,-0.948206,-0.93485,-0.968542,-0.998356,-0.998658,-0.998291,-0.998351,-0.998944,-0.998534,-0.81129,-0.758683,-0.977738,0.249911,STANDING
-0.949382,-0.954309,-0.887082,-0.998485,-0.223639,-0.219683,-0.945411,-0.950909,-0.937759,-0.966684,-0.998505,-0.99912,-0.998445,-0.998489,-0.999196,-0.998116,-0.821736,-0.774433,-0.97452,0.236455,STANDING
-0.965486,-0.968401,-0.894585,-0.999258,-0.238217,-0.218077,-0.954575,-0.970873,-0.958013,-0.985208,-0.999257,-0.999525,-0.999301,-0.999291,-0.999557,-0.999134,-0.836632,-0.813659,-0.980244,0.246532,STANDING
-0.968759,-0.971748,-0.893756,-0.999356,-0.24126,-0.218077,-0.962757,-0.971415,-0.96404,-0.984668,-0.999378,-0.99937,-0.999431,-0.999415,-0.999514,-0.999637,-0.850261,-0.831223,-0.985434,0.248615,STANDING
-0.961089,-0.967275,-0.893756,-0.999074,-0.229067,-0.208875,-0.952102,-0.965225,-0.954205,-0.972537,-0.999077,-0.999241,-0.999209,-0.99916,-0.999731,-0.999385,-0.86414,-0.834684,-0.987655,0.24017,STANDING
-0.961918,-0.965879,-0.907893,-0.999084,-0.231326,-0.229394,-0.952743,-0.966177,-0.959153,-0.96839,-0.999113,-0.999379,-0.999334,-0.999194,-0.999844,-0.999515,-0.854688,-0.825986,-0.986113,0.241767,STANDING
-0.969507,-0.972714,-0.904783,-0.999396,-0.246099,-0.2295,-0.962839,-0.972533,-0.961811,-0.983871,-0.999405,-0.999662,-0.999508,-0.999412,-0.999826,-0.999318,-0.874638,-0.869349,-0.98969,0.25193,STANDING
-0.956914,-0.963722,-0.870022,-0.998659,-0.234497,-0.2295,-0.943403,-0.963577,-0.947673,-0.981689,-0.998889,-0.99948,-0.999125,-0.998965,-0.999776,-0.998847,-0.71643,-0.733195,-0.95651,0.243987,STANDING
-0.925121,-0.932772,-0.870022,-0.996865,-0.180792,-0.20826,-0.909733,-0.932086,-0.91672,-0.940271,-0.996884,-0.997663,-0.997672,-0.997089,-0.999317,-0.998459,-0.746762,-0.706494,-0.95785,0.207334,STANDING
-0.888546,-0.910522,-0.650148,-0.99313,-0.175892,-0.214783,-0.852921,-0.906209,-0.872967,-0.948298,-0.993332,-0.998268,-0.995056,-0.994108,-0.999374,-0.991914,-0.715973,-0.679207,-0.946332,0.204227,STANDING
-0.898204,-0.927335,-0.650148,-0.994388,-0.22264,-0.215067,-0.863253,-0.915853,-0.879313,-0.953634,-0.994399,-0.998905,-0.99575,-0.995159,-0.99849,-0.991973,-0.818422,-0.781522,-0.974972,0.236335,STANDING
-0.937115,-0.941779,-0.935283,-0.995771,0.077714,0.068648,-0.930165,-0.939958,-0.940368,-0.937491,-0.997758,-0.997858,-0.998019,-0.997809,-0.99974,-0.998825,-0.701769,-0.79641,-0.954514,0.030068,SITTING
-0.980407,-0.983594,-0.936269,-0.999715,0.112958,0.085794,-0.981448,-0.979795,-0.982851,-0.97862,-0.999724,-0.999664,-0.999715,-0.999724,-0.999945,-0.999953,-0.912842,-0.915838,-0.994939,0.006143,SITTING
-0.989976,-0.991369,-0.936269,-0.999905,0.123189,0.141628,-0.988894,-0.990351,-0.988623,-0.991689,-0.999906,-0.999911,-0.999921,-0.99991,-0.999981,-0.999969,-0.983624,-0.980321,-0.999632,-0.000985,SITTING
-0.992486,-0.993635,-0.939801,-0.999922,0.118492,0.141595,-0.991424,-0.992887,-0.991393,-0.993728,-0.999939,-0.999952,-0.999954,-0.999941,-0.999976,-0.999962,-0.985213,-0.985563,-0.999705,0.002189,SITTING
-0.990345,-0.991962,-0.933038,-0.999907,0.1178,0.141437,-0.990164,-0.990279,-0.989581,-0.992946,-0.999912,-0.999895,-0.999911,-0.999913,-0.999965,-0.999967,-0.976559,-0.981078,-0.999499,0.002733,SITTING
-0.980247,-0.980519,-0.912301,-0.999383,0.114254,0.128818,-0.984568,-0.97842,-0.982003,-0.977533,-0.99972,-0.999647,-0.999707,-0.999719,-0.999962,-0.999942,-0.935214,-0.949334,-0.997524,0.005207,SITTING
-0.97496,-0.974402,-0.912301,-0.999401,0.104521,0.122013,-0.985838,-0.971191,-0.982891,-0.966438,-0.999579,-0.999437,-0.999545,-0.99957,-0.999971,-0.999968,-0.93548,-0.951312,-0.997597,0.011966,SITTING
-0.99024,-0.990433,-0.935015,-0.9999,0.099276,0.122013,-0.992044,-0.989324,-0.991508,-0.987541,-0.99991,-0.999891,-0.999911,-0.999909,-0.999978,-0.999979,-0.988835,-0.985491,-0.999807,0.015635,SITTING
-0.98867,-0.988845,-0.93315,-0.999871,0.101547,0.122576,-0.988647,-0.988524,-0.987476,-0.988152,-0.999887,-0.999882,-0.999894,-0.999887,-0.999962,-0.999958,-0.985467,-0.979832,-0.999691,0.014077,SITTING
-0.991354,-0.991497,-0.93315,-0.999899,0.102115,0.126124,-0.98968,-0.992067,-0.991129,-0.991589,-0.999925,-0.999932,-0.999932,-0.999928,-0.999975,-0.999966,-0.983451,-0.979858,-0.99967,0.013729,SITTING
-0.994719,-0.995102,-0.93893,-0.999963,0.102975,0.126124,-0.993633,-0.995183,-0.994101,-0.996158,-0.999963,-0.999966,-0.999971,-0.999966,-0.999986,-0.999985,-0.991981,-0.988697,-0.999823,0.01317,SITTING
-0.987619,-0.987547,-0.92699,-0.99984,0.105015,0.127876,-0.986296,-0.98809,-0.986434,-0.988897,-0.99987,-0.999859,-0.999877,-0.999873,-0.999933,-0.999948,-0.958416,-0.958668,-0.998671,0.01172,SITTING
-0.987438,-0.987774,-0.92699,-0.999818,0.106434,0.130271,-0.985338,-0.98831,-0.985923,-0.991527,-0.999867,-0.999871,-0.999888,-0.99988,-0.999891,-0.99993,-0.969001,-0.960684,-0.998929,0.010696,SITTING
-0.991248,-0.992313,-0.935297,-0.999924,0.109051,0.131566,-0.987667,-0.993152,-0.990977,-0.996044,-0.999924,-0.99995,-0.999951,-0.999936,-0.99996,-0.999957,-0.976895,-0.970546,-0.999352,0.008883,SITTING
-0.982999,-0.988737,-0.930593,-0.999778,0.112235,0.133525,-0.975834,-0.986847,-0.979354,-0.994013,-0.999782,-0.999916,-0.999868,-0.999816,-0.999936,-0.999769,-0.966181,-0.957676,-0.998749,0.006676,SITTING
-0.971087,-0.979173,-0.896707,-0.999457,0.113891,0.138295,-0.961001,-0.976202,-0.966021,-0.986211,-0.999458,-0.999859,-0.999657,-0.999525,-0.999886,-0.999348,-0.964329,-0.957281,-0.998506,0.005538,SITTING
-0.96346,-0.972678,-0.875305,-0.999173,0.115783,0.138354,-0.95154,-0.969397,-0.957878,-0.982041,-0.999177,-0.999742,-0.999434,-0.999296,-0.999741,-0.998979,-0.966988,-0.959926,-0.998413,0.004259,SITTING
-0.940007,-0.950673,-0.860039,-0.997932,0.118917,0.140573,-0.916469,-0.952344,-0.932695,-0.966973,-0.997947,-0.999388,-0.998416,-0.998106,-0.998826,-0.99728,-0.954237,-0.94337,-0.996902,0.002113,SITTING
-0.928488,-0.93717,-0.847641,-0.997106,0.119842,0.131826,-0.907731,-0.938541,-0.912872,-0.968157,-0.997144,-0.99869,-0.998057,-0.99733,-0.998847,-0.997315,-0.946927,-0.923777,-0.995427,0.001403,SITTING
-0.951123,-0.964565,-0.847641,-0.998303,0.106966,0.113794,-0.930687,-0.962054,-0.9481,-0.970625,-0.998598,-0.999366,-0.999368,-0.998892,-0.999245,-0.998745,-0.923412,-0.909407,-0.993802,0.010305,SITTING
-0.964617,-0.965974,-0.909325,-0.999212,-0.192786,-0.208592,-0.956033,-0.968605,-0.954516,-0.979685,-0.999223,-0.999539,-0.99951,-0.999337,-0.999855,-0.999638,-0.776266,-0.765846,-0.966939,0.215386,SITTING
-0.97659,-0.979013,-0.911769,-0.999626,-0.216679,-0.208592,-0.97258,-0.978311,-0.970733,-0.984355,-0.999625,-0.999706,-0.999679,-0.99964,-0.999905,-0.999739,-0.865267,-0.873743,-0.989782,0.231515,SITTING
-0.984578,-0.987445,-0.935301,-0.999804,-0.20047,-0.187356,-0.980278,-0.986631,-0.981339,-0.991051,-0.999815,-0.999894,-0.999845,-0.999829,-0.99995,-0.999801,-0.910866,-0.909208,-0.99514,0.220558,SITTING
-0.987764,-0.989228,-0.935301,-0.999868,-0.204603,-0.185582,-0.984464,-0.989323,-0.98657,-0.993047,-0.999872,-0.999955,-0.999901,-0.999886,-0.999949,-0.99983,-0.923808,-0.928516,-0.996275,0.223332,SITTING
-0.987312,-0.989062,-0.935261,-0.999861,-0.214518,-0.192481,-0.985237,-0.98817,-0.985699,-0.989656,-0.999865,-0.999965,-0.999886,-0.999872,-0.999959,-0.999792,-0.960247,-0.953665,-0.998571,0.230119,SITTING
-0.990392,-0.991688,-0.93434,-0.999909,-0.220659,-0.193171,-0.989318,-0.990768,-0.989116,-0.991372,-0.999912,-0.999974,-0.999922,-0.999917,-0.999982,-0.999883,-0.945676,-0.939156,-0.997786,0.234359,SITTING
-0.994359,-0.994954,-0.93434,-0.999954,-0.217101,-0.193171,-0.992625,-0.995205,-0.994124,-0.996934,-0.99996,-0.999983,-0.999971,-0.999964,-0.999991,-0.999962,-0.938358,-0.938208,-0.997495,0.231896,SITTING
-0.996415,-0.996702,-0.942446,-0.999978,-0.213585,-0.186879,-0.994924,-0.997211,-0.995502,-0.998875,-0.999978,-0.999986,-0.999983,-0.999981,-0.99999,-0.999976,-0.970567,-0.976048,-0.999359,0.229476,SITTING
-0.994355,-0.995237,-0.937516,-0.99996,-0.214693,-0.186661,-0.993097,-0.99491,-0.992931,-0.997566,-0.99996,-0.999975,-0.999961,-0.999961,-0.999978,-0.999941,-0.97344,-0.974234,-0.999394,0.230192,SITTING
-0.988073,-0.989454,-0.931976,-0.999878,-0.21353,-0.186609,-0.988119,-0.987894,-0.987597,-0.989338,-0.999877,-0.999992,-0.999881,-0.99988,-0.999991,-0.999752,-0.982656,-0.979302,-0.999576,0.229359,SITTING
-0.987848,-0.988582,-0.931976,-0.999874,-0.213123,-0.184637,-0.987773,-0.987724,-0.987098,-0.987779,-0.999874,-0.999987,-0.99988,-0.999877,-0.999989,-0.999745,-0.984778,-0.979768,-0.999598,0.229083,SITTING
-0.991997,-0.992966,-0.937061,-0.999927,-0.2152,-0.191026,-0.990422,-0.992671,-0.989387,-0.996337,-0.999933,-0.999971,-0.999945,-0.999934,-0.99998,-0.999908,-0.96413,-0.963005,-0.998889,0.230549,SITTING
-0.992594,-0.993682,-0.937695,-0.999922,-0.223985,-0.20941,-0.990442,-0.993627,-0.990745,-0.996898,-0.999941,-0.999973,-0.999961,-0.999949,-0.999986,-0.999951,-0.957528,-0.954353,-0.99866,0.236596,SITTING
-0.992718,-0.993355,-0.937929,-0.999942,-0.235123,-0.210014,-0.990671,-0.993692,-0.991275,-0.995746,-0.999942,-0.999954,-0.999956,-0.999949,-0.999977,-0.999964,-0.973403,-0.963674,-0.999205,0.244216,SITTING
-0.994182,-0.995287,-0.932851,-0.999955,-0.235975,-0.210014,-0.9923,-0.995114,-0.993453,-0.996441,-0.999958,-0.999986,-0.99997,-0.999962,-0.999988,-0.999936,-0.982929,-0.977435,-0.999609,0.244819,SITTING
-0.994363,-0.995377,-0.932851,-0.99996,-0.233482,-0.205096,-0.992595,-0.995232,-0.994424,-0.996877,-0.99996,-0.999995,-0.999972,-0.999964,-0.999993,-0.999926,-0.991345,-0.987392,-0.999787,0.243097,SITTING
-0.995032,-0.995598,-0.935783,-0.999966,-0.234359,-0.204974,-0.994158,-0.995382,-0.99505,-0.995831,-0.999966,-0.999993,-0.99997,-0.999969,-0.999988,-0.999929,-0.990393,-0.986449,-0.999819,0.24367,SITTING
-0.994101,-0.994804,-0.934351,-0.999957,-0.23547,-0.206326,-0.992534,-0.994832,-0.993163,-0.996272,-0.999957,-0.999983,-0.99997,-0.99996,-0.999985,-0.999954,-0.991411,-0.988049,-0.999813,0.244443,SITTING
-0.991439,-0.992595,-0.929471,-0.999927,-0.235517,-0.206375,-0.98779,-0.993404,-0.990321,-0.996022,-0.999926,-0.999961,-0.999948,-0.999936,-0.999939,-0.999901,-0.982678,-0.976651,-0.999571,0.244475,SITTING
-0.983195,-0.986342,-0.923018,-0.999787,-0.232559,-0.206375,-0.977916,-0.985796,-0.97948,-0.9916,-0.999786,-0.999942,-0.999844,-0.999807,-0.999935,-0.999694,-0.977683,-0.971857,-0.999356,0.242391,SITTING
-0.980167,-0.982857,-0.923018,-0.999718,-0.229029,-0.202172,-0.975236,-0.98246,-0.976541,-0.988621,-0.999718,-0.999956,-0.999797,-0.999733,-0.999933,-0.999568,-0.961606,-0.954701,-0.998614,0.24,SITTING
-0.978023,-0.980807,-0.910392,-0.999665,-0.229579,-0.201613,-0.972279,-0.980727,-0.97117,-0.98956,-0.999664,-0.999861,-0.999794,-0.999679,-0.999849,-0.999707,-0.946286,-0.928886,-0.997309,0.240464,SITTING
-0.97526,-0.980337,-0.88971,-0.999584,-0.230518,-0.202377,-0.968574,-0.978436,-0.969179,-0.98811,-0.999588,-0.999809,-0.999729,-0.999609,-0.999805,-0.999587,-0.933885,-0.919887,-0.996381,0.241151,SITTING
-0.972089,-0.971228,-0.912583,-0.999361,-0.414116,-0.470292,-0.977817,-0.969766,-0.974624,-0.96979,-0.999491,-0.999339,-0.999448,-0.99948,-0.999947,-0.99992,-0.886411,-0.890805,-0.991036,0.376692,LAYING
-0.987401,-0.988437,-0.928745,-0.99982,-0.421748,-0.404741,-0.989108,-0.986523,-0.989429,-0.98388,-0.999866,-0.999848,-0.999867,-0.999866,-0.999986,-0.999974,-0.968123,-0.970983,-0.999193,0.385211,LAYING
-0.967398,-0.968038,-0.904042,-0.999212,-0.434892,-0.404741,-0.976404,-0.964026,-0.971356,-0.967384,-0.999329,-0.999106,-0.99927,-0.999313,-0.999936,-0.999931,-0.943331,-0.955137,-0.998028,0.393777,LAYING
