@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-15,17-102,106-188,190-234,236-266,268-272,274-280,282-287,291-366,370-510,512-523,525-549,551-562'

@attribute tBodyAcc-std()-Y numeric
@attribute tBodyAcc-mad()-Y numeric
@attribute tBodyAcc-sma() numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyGyroJerk-arCoeff()-X4 numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAcc-mean()-Y numeric
@attribute fBodyAcc-mad()-Y numeric
@attribute fBodyAcc-sma() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAcc-entropy()-Z numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute fBodyBodyGyroJerkMag-entropy() numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.351694,-0.377875,-0.266739,0.550905,0.445045,0.320265,0.56128,0.524242,-0.414603,-0.367097,-0.44236,0.276157,0.374675,0.199754,0.146674,0.280739,-0.00045,0.356263,0.055532,0.29149,WALKING_DOWNSTAIRS
-0.163731,-0.194466,-0.315609,0.453528,0.437377,0.378786,0.424231,0.567565,-0.168228,-0.113427,-0.345002,0.306626,0.519237,0.287823,0.20846,0.449298,0.031992,0.486596,0.031184,0.260108,WALKING_DOWNSTAIRS
-0.081591,-0.074357,-0.316644,0.443853,0.358553,0.365007,0.311864,0.548366,-0.114891,-0.05444,-0.311709,0.340827,0.539128,0.22627,0.1417,0.446196,0.027854,0.455987,0.129944,0.346937,WALKING_DOWNSTAIRS
-0.156138,-0.146645,-0.274792,0.471073,0.389545,0.253181,0.412488,0.539232,-0.217649,-0.144848,-0.362149,0.124757,0.426021,0.131853,0.182603,0.388298,-0.020344,0.387306,0.157288,0.238209,WALKING_DOWNSTAIRS
-0.308366,-0.308127,-0.358098,0.405694,0.235283,0.175624,0.321564,0.477885,-0.253314,-0.295595,-0.388156,0.300368,0.338522,0.108458,0.212082,0.221392,-0.020236,0.36259,0.046331,0.119061,WALKING_DOWNSTAIRS
-0.301317,-0.318184,-0.338292,0.334767,0.293728,0.194444,0.285697,0.463482,-0.378372,-0.257961,-0.372386,0.403994,0.291912,0.241313,0.292177,0.224471,-0.015107,0.434723,-0.024165,0.033213,WALKING_DOWNSTAIRS
-0.184584,-0.219268,-0.287311,0.340262,0.387803,0.186572,0.506378,0.546037,-0.225954,-0.172237,-0.311285,0.323213,0.42861,0.249177,0.293562,0.360551,-0.006812,0.477404,0.015765,0.149349,WALKING_DOWNSTAIRS
-0.238892,-0.276589,-0.298548,0.474884,0.367108,0.128987,0.463688,0.584877,-0.306507,-0.219346,-0.367036,0.359043,0.384503,0.192693,0.275239,0.348286,0.034679,0.430776,-0.068191,0.19718,WALKING_DOWNSTAIRS
-0.315703,-0.314515,-0.326755,0.559687,0.410318,0.134084,0.304111,0.547734,-0.347515,-0.324483,-0.364503,0.281314,0.28077,0.154953,0.322067,0.278762,-0.068093,0.400939,0.117009,0.068444,WALKING_DOWNSTAIRS
-0.243473,-0.224139,-0.258764,0.465179,0.475967,0.259772,0.437476,0.525465,-0.23083,-0.209206,-0.308969,0.308821,0.350161,0.224388,0.230565,0.351483,-0.115285,0.408718,-0.014934,0.152527,WALKING_DOWNSTAIRS
-0.212102,-0.209558,-0.267001,0.521998,0.471202,0.352737,0.405755,0.601637,-0.271591,-0.202619,-0.35117,0.207024,0.423722,0.293165,0.197617,0.363821,0.08422,0.407472,0.173115,0.169341,WALKING_DOWNSTAIRS
-0.166435,-0.210069,-0.287512,0.519715,0.51353,0.228515,0.36058,0.602079,-0.14467,-0.100752,-0.33877,0.350803,0.535846,0.289928,0.17264,0.476142,0.131408,0.416274,0.181332,0.156954,WALKING_DOWNSTAIRS
-0.173074,-0.217327,-0.33178,0.359132,0.51323,0.246609,0.049541,0.475329,-0.221908,-0.203632,-0.346085,0.301446,0.456422,0.171124,0.177141,0.348562,-0.018474,0.37547,-0.078398,0.155984,WALKING_DOWNSTAIRS
-0.209733,-0.234213,-0.307713,0.404279,0.491707,0.231763,-0.002187,0.493787,-0.271264,-0.20826,-0.330903,0.330289,0.307329,0.209938,0.293472,0.253821,0.003361,0.415915,0.0645,0.205535,WALKING_DOWNSTAIRS
-0.266592,-0.317133,-0.295212,0.538036,0.362875,0.319966,0.055955,0.597798,-0.303263,-0.192574,-0.301116,0.448524,0.351811,0.234205,0.398685,0.322771,-0.031908,0.459096,0.178657,0.232924,WALKING_DOWNSTAIRS
-0.2298,-0.275231,-0.327637,0.35105,0.434172,0.3377,0.032909,0.564989,-0.242611,-0.137339,-0.355179,0.366032,0.433915,0.199974,0.247349,0.278518,-0.052878,0.407654,0.140725,0.203605,WALKING_DOWNSTAIRS
-0.280111,-0.302378,-0.359524,0.348833,0.385843,0.164865,0.273181,0.494561,-0.301883,-0.222642,-0.415198,0.355647,0.35143,0.211194,0.163743,0.305455,-0.050319,0.371739,-0.05297,0.213053,WALKING_DOWNSTAIRS
-0.289589,-0.322288,-0.343547,0.505982,0.301422,0.23199,0.357681,0.475454,-0.341809,-0.21822,-0.395202,0.221793,0.297322,0.109377,0.170613,0.278762,-0.177685,0.317407,-0.039857,0.204741,WALKING_DOWNSTAIRS
-0.332753,-0.368646,-0.332809,0.324117,0.275519,0.285618,0.412122,0.5003,-0.368072,-0.301418,-0.410049,0.339853,0.331928,0.172389,0.187178,0.256121,-0.12483,0.327244,-0.029968,0.16628,WALKING_DOWNSTAIRS
-0.367109,-0.387394,-0.352491,0.251587,0.277243,0.205576,0.108524,0.49497,-0.386524,-0.312801,-0.358407,0.365015,0.329439,0.240839,0.204398,0.185032,-0.012546,0.389494,0.084382,0.088933,WALKING_DOWNSTAIRS
-0.300514,-0.331821,-0.265266,0.392308,0.397688,0.324632,0.153782,0.457131,-0.430599,-0.318895,-0.388699,0.296907,0.228208,0.151291,0.250413,0.093347,-0.131186,0.227491,0.017988,0.01105,WALKING_UPSTAIRS
-0.262852,-0.293083,-0.273479,0.38234,0.41425,0.185755,0.282017,0.452344,-0.450246,-0.333147,-0.379713,0.314225,0.218403,0.184518,0.301271,0.09341,-0.152869,0.376507,0.12501,-0.045758,WALKING_UPSTAIRS
-0.211331,-0.262589,-0.300529,0.466858,0.397418,0.051229,0.368373,0.436313,-0.414639,-0.29019,-0.360305,0.38032,0.217294,0.109197,0.167995,0.069137,-0.205157,0.263323,-0.096588,-0.085596,WALKING_UPSTAIRS
-0.289552,-0.335259,-0.367643,0.407224,0.347016,0.051416,0.128184,0.379415,-0.435692,-0.333944,-0.479219,0.206136,0.243621,-0.007306,0.088591,0.008365,-0.247304,0.220131,-0.095118,-0.021019,WALKING_UPSTAIRS
-0.361684,-0.38837,-0.391493,0.404054,0.275107,0.255245,-0.179452,0.375904,-0.441066,-0.435423,-0.450246,0.257054,-0.034829,0.087177,-0.004172,-0.008187,-0.232315,0.190602,-0.158332,-0.03455,WALKING_UPSTAIRS
-0.279056,-0.274581,-0.371851,0.507979,0.206913,0.249106,-0.11981,0.402208,-0.47767,-0.339191,-0.443524,0.457939,0.14654,0.149906,0.243899,-0.010738,-0.179473,0.248432,-0.03541,0.01049,WALKING_UPSTAIRS
-0.012132,-0.042458,-0.348921,0.45486,0.423098,0.112729,0.065882,0.372814,-0.204961,-0.162524,-0.409468,0.389233,0.168536,0.031599,0.025441,0.123103,-0.192441,0.182616,-0.229985,-0.011229,WALKING_UPSTAIRS
-0.070573,-0.136761,-0.365189,0.280793,0.557162,0.131376,0.2338,0.390327,-0.28495,-0.146001,-0.473079,0.258529,0.312033,0.023278,0.020633,0.214746,-0.257786,0.066424,-0.100148,-0.048913,WALKING_UPSTAIRS
-0.399759,-0.411074,-0.353082,0.23858,0.299305,0.120949,0.205198,0.345866,-0.480573,-0.497353,-0.497539,0.218586,-0.035943,-0.032824,0.033068,-0.023245,-0.280533,0.038231,-0.15024,-0.104813,WALKING_UPSTAIRS
-0.381157,-0.360624,-0.338233,0.320061,0.226528,0.178518,0.256101,0.275494,-0.586287,-0.472528,-0.523571,0.134025,0.052325,-0.054389,-0.02308,-0.181563,-0.318712,0.140759,-0.183515,-0.202966,WALKING_UPSTAIRS
-0.351672,-0.320922,-0.369487,0.270476,0.319943,-0.018741,0.436616,0.221085,-0.531727,-0.412532,-0.567747,0.198167,0.102706,-0.178346,0.00949,-0.152375,-0.375003,0.100348,-0.181044,-0.168427,WALKING_UPSTAIRS
-0.257784,-0.245887,-0.334002,0.335884,0.306997,0.077786,0.465885,0.334586,-0.46664,-0.298042,-0.4513,0.31164,0.139124,0.151108,0.163389,-0.04002,-0.23249,0.250101,-0.10876,-0.089248,WALKING_UPSTAIRS
-0.301714,-0.310377,-0.319565,0.357244,0.329303,0.285772,0.404347,0.405776,-0.421284,-0.309435,-0.41545,0.266122,0.188515,0.09586,0.210109,0.019629,-0.186264,0.298995,-0.023499,-0.08784,WALKING_UPSTAIRS
-0.313781,-0.313582,-0.337977,0.485483,0.421314,0.318061,0.294174,0.392243,-0.465618,-0.314235,-0.437183,0.262914,0.127031,0.124419,0.234344,0.005997,-0.235602,0.306823,-0.012282,-0.014774,WALKING_UPSTAIRS
-0.249538,-0.249464,-0.333246,0.41665,0.40111,0.09495,0.356993,0.385609,-0.397085,-0.261034,-0.44526,0.296297,0.24078,0.107181,0.192116,0.058663,-0.19194,0.164442,-0.140046,-0.14461,WALKING_UPSTAIRS
-0.336784,-0.332226,-0.374766,0.241213,0.300211,-0.016299,0.261637,0.329264,-0.469949,-0.38531,-0.462034,0.267137,0.197908,0.038629,0.004435,-0.000065,-0.159013,0.146735,-0.282645,-0.133551,WALKING_UPSTAIRS
-0.357211,-0.418214,-0.359601,0.212813,0.249866,0.276041,0.01446,0.338134,-0.505184,-0.389516,-0.486792,0.22721,0.159983,0.127905,-0.012234,0.003245,-0.130285,0.179923,-0.119608,0.02657,WALKING_UPSTAIRS
-0.208797,-0.259373,-0.301548,0.364318,0.274905,0.225415,0.144007,0.38121,-0.427946,-0.246232,-0.429032,0.262033,0.093659,0.174617,0.092186,0.018082,-0.159689,0.224145,-0.159813,0.089882,WALKING_UPSTAIRS
-0.051604,-0.042846,-0.322234,0.369811,0.351033,0.071556,0.179426,0.340499,-0.325609,-0.140022,-0.461703,0.225552,0.226685,0.17306,0.011611,0.077371,-0.246484,0.188401,-0.101064,0.062967,WALKING_UPSTAIRS
-0.167579,-0.214752,-0.329053,0.350962,0.305925,0.187385,-0.040377,0.320558,-0.414745,-0.211532,-0.496155,0.133339,0.167301,0.052217,-0.006711,0.009043,-0.212317,0.134498,-0.129816,-0.027176,WALKING_UPSTAIRS
-0.450623,-0.457552,-0.339096,0.284421,0.245049,0.248773,0.15722,0.303284,-0.548355,-0.496857,-0.487452,0.089456,0.147076,0.108254,0.020803,-0.070146,-0.208543,0.085779,-0.13795,-0.050477,WALKING_UPSTAIRS
-0.350839,-0.339316,-0.333188,0.332599,0.327112,0.149578,0.230835,0.334878,-0.485486,-0.381256,-0.519398,0.157083,0.235373,0.010089,-0.038939,0.030076,-0.22327,0.154842,-0.123766,0.028835,WALKING_UPSTAIRS
-0.286439,-0.284482,-0.3108,0.382225,0.324867,0.1272,0.094232,0.342488,-0.443614,-0.359358,-0.449924,0.123058,0.185324,0.163946,-0.01552,0.073111,-0.216884,0.110613,-0.177907,-0.011253,WALKING_UPSTAIRS
-0.248144,-0.254925,-0.23216,0.404982,0.353517,0.263787,0.083944,0.387266,-0.427843,-0.251878,-0.376319,0.280533,0.195385,0.023314,0.196173,0.080406,-0.198935,0.212837,-0.090104,-0.000744,WALKING_UPSTAIRS
-0.167865,-0.150484,-0.30374,0.317453,0.512024,0.151332,-0.075147,0.394212,-0.389482,-0.235357,-0.401898,0.310937,0.240635,0.112911,0.147374,0.054969,-0.164843,0.196003,-0.084819,0.038448,WALKING_UPSTAIRS
-0.158841,-0.188842,-0.325265,0.474208,0.528399,0.034552,-0.052445,0.389801,-0.343754,-0.195941,-0.387287,0.337277,0.173274,-0.017458,-0.009145,0.060373,-0.20857,0.118779,-0.193203,-0.02396,WALKING_UPSTAIRS
-0.287118,-0.328911,-0.361349,0.37758,0.351957,0.184446,-0.172968,0.369116,-0.458527,-0.337355,-0.487794,0.215035,0.190097,0.11231,0.079478,0.071311,-0.167619,0.096569,-0.15539,-0.058955,WALKING_UPSTAIRS
-0.259348,-0.280279,-0.373322,0.254339,0.276652,0.324543,-0.027872,0.292781,-0.498848,-0.363704,-0.432953,0.237203,0.151951,0.072157,0.0349,-0.06813,-0.263664,0.205735,-0.231049,-0.112469,WALKING_UPSTAIRS
-0.189954,-0.137752,-0.330945,0.325736,0.274071,0.123461,-0.274993,0.341195,-0.464101,-0.328497,-0.518011,0.195979,0.110355,0.036421,0.028948,-0.06745,-0.258569,0.146933,-0.210144,-0.122971,WALKING_UPSTAIRS
-0.138731,-0.17152,-0.358228,0.311993,0.407815,0.01292,-0.379923,0.303818,-0.378934,-0.264098,-0.473094,0.213627,0.201273,-0.051022,0.003881,-0.025911,-0.259416,0.128005,-0.245195,-0.048041,WALKING_UPSTAIRS
-0.147207,-0.236944,-0.387476,0.328958,0.4739,0.134787,-0.076382,0.310849,-0.376687,-0.233357,-0.522689,0.142501,0.206734,-0.084172,0.005626,0.0407,-0.244703,0.105869,-0.212801,-0.037215,WALKING_UPSTAIRS
-0.335234,-0.389291,-0.395164,0.430252,0.263223,0.203132,0.030721,0.33742,-0.413748,-0.374047,-0.489841,0.182968,0.147801,-0.016732,0.022726,-0.033736,-0.24721,0.120431,-0.191406,0.015179,WALKING_UPSTAIRS
-0.296529,-0.364364,-0.424209,0.37731,0.26395,0.09988,0.04733,0.334999,-0.503836,-0.420886,-0.537238,0.214816,0.17105,-0.033435,0.081779,-0.019542,-0.34678,0.247116,-0.188811,-0.165942,WALKING_UPSTAIRS
-0.224528,-0.261985,-0.449495,0.312354,0.353334,-0.069657,0.051662,0.291882,-0.45349,-0.414676,-0.496686,0.273744,0.157809,0.038391,0.080627,-0.055898,-0.392145,0.255148,-0.136698,-0.137146,WALKING_UPSTAIRS
-0.376779,-0.390586,-0.403448,0.374722,0.280738,0.048482,0.180378,0.296734,-0.481382,-0.387297,-0.514353,0.246904,0.139122,-0.061335,0.066304,-0.030064,-0.392145,0.098748,-0.143087,-0.108419,WALKING_UPSTAIRS
-0.777317,-0.759486,-0.671064,-0.173388,-0.173548,-0.239905,0.272205,-0.07258,-0.837589,-0.851988,-0.737026,-0.334035,-0.331295,-0.004968,-0.515127,-0.530203,-0.34678,0.028639,-0.355592,0.195032,STANDING
-0.887497,-0.886454,-0.851489,-0.25949,-0.278458,-0.219417,0.259033,-0.240705,-0.896342,-0.907415,-0.900692,-0.586249,-0.436923,-0.323044,-0.632525,-0.602641,-0.584411,-0.437232,-0.682105,-0.28391,STANDING
-0.890654,-0.909935,-0.897654,-0.44818,-0.488173,-0.512331,0.223239,-0.441514,-0.919356,-0.89558,-0.923387,-0.642517,-0.566157,-0.442019,-0.808214,-0.823157,-0.83215,-0.391187,-0.898,-0.451455,STANDING
-0.891794,-0.914954,-0.94459,-0.730889,-0.514697,-0.824719,0.107679,-0.639028,-0.921148,-0.893426,-0.956692,-0.946357,-0.58222,-0.597578,-1,-0.85688,-1,-0.559611,-0.940965,-0.687854,STANDING
-0.940499,-0.938165,-0.965958,-0.729757,-0.658335,-0.719711,-0.154857,-0.787829,-0.960206,-0.949933,-0.977448,-1,-0.732819,-0.754967,-1,-1,-1,-0.82017,-1,-0.955696,STANDING
-0.960197,-0.961897,-0.974711,-0.778718,-0.735599,-0.741217,-0.213838,-0.796121,-0.969172,-0.964064,-0.985511,-1,-0.746012,-0.784257,-1,-1,-1,-0.853531,-1,-0.923452,STANDING
-0.893092,-0.906301,-0.963412,-0.703994,-0.541326,-0.683762,0.091148,-0.613286,-0.924118,-0.894348,-0.965709,-0.946357,-0.566157,-0.689998,-1,-0.894813,-1,-0.60589,-0.940965,-0.704753,STANDING
-0.901434,-0.923363,-0.965987,-0.627165,-0.46297,-0.646337,0.117437,-0.636542,-0.925897,-0.902067,-0.966115,-0.946357,-0.557373,-0.706083,-1,-0.823157,-1,-0.60589,-0.940965,-0.691855,STANDING
-0.984784,-0.984399,-0.991987,-0.725292,-0.70706,-0.70843,0.044561,-0.837837,-0.981358,-0.98393,-0.990827,-1,-0.904748,-0.809888,-1,-1,-1,-1,-1,-0.955696,STANDING
-0.988613,-0.988753,-0.994316,-0.797535,-0.770924,-0.776815,0.227134,-0.807301,-0.986888,-0.988047,-0.993691,-1,-0.94487,-0.903572,-1,-1,-1,-1,-1,-1,STANDING
-0.978725,-0.980234,-0.991061,-0.807351,-0.721327,-0.713121,0.244883,-0.780511,-0.979435,-0.979079,-0.990556,-1,-0.904748,-0.809888,-1,-1,-1,-0.946182,-1,-0.895847,STANDING
-0.972879,-0.972183,-0.987996,-0.72265,-0.615922,-0.630866,-0.082343,-0.801903,-0.97394,-0.975041,-0.987133,-1,-0.849961,-0.809888,-1,-0.93912,-0.900162,-0.946182,-1,-0.955696,STANDING
-0.97483,-0.97484,-0.990636,-0.730889,-0.566694,-0.753375,0.056338,-0.819384,-0.971073,-0.974162,-0.988753,-1,-0.83986,-0.94419,-1,-1,-1,-1,-1,-1,STANDING
-0.967784,-0.969488,-0.990618,-0.769828,-0.545953,-0.83417,0.129006,-0.830792,-0.966349,-0.965597,-0.989555,-1,-0.721837,-0.94419,-1,-0.93912,-1,-0.907014,-1,-0.895847,STANDING
-0.970107,-0.972021,-0.990657,-0.769828,-0.576104,-0.832218,0.26267,-0.838217,-0.966354,-0.968388,-0.988911,-1,-0.763544,-1,-1,-0.93912,-1,-0.907014,-1,-0.849081,STANDING
-0.981032,-0.979667,-0.99457,-0.797465,-0.675461,-0.78523,0.53405,-0.886671,-0.978792,-0.979651,-0.993543,-1,-0.904748,-1,-1,-1,-1,-1,-1,-1,STANDING
-0.988371,-0.989634,-0.995621,-0.839274,-0.757861,-0.815602,0.344648,-0.897711,-0.98612,-0.987518,-0.996034,-1,-1,-0.94419,-1,-1,-1,-1,-1,-1,STANDING
-0.981285,-0.981468,-0.992802,-0.862673,-0.793046,-0.817689,0.324817,-0.854251,-0.981097,-0.983028,-0.992441,-1,-0.904748,-0.837884,-1,-1,-1,-1,-1,-1,STANDING
-0.834824,-0.862017,-0.949805,-0.679066,-0.567258,-0.537383,-0.47863,-0.561467,-0.853345,-0.866801,-0.93781,-0.820753,-0.36863,-0.681827,-1,-0.823157,-0.942216,-0.346577,-0.898,-0.65828,STANDING
-0.938333,-0.9344,-0.972596,-0.75742,-0.649173,-0.655926,-0.019244,-0.748138,-0.955088,-0.948054,-0.976839,-0.946357,-0.688236,-0.782779,-1,-0.93912,-0.942216,-0.873482,-1,-0.828734,STANDING
-0.966141,-0.964849,-0.976188,-0.739422,-0.649173,-0.748019,-0.109384,-0.789676,-0.968183,-0.965998,-0.984289,-1,-0.741924,-0.813513,-1,-0.93912,-1,-0.843671,-1,-0.871306,STANDING
-0.971477,-0.969712,-0.982631,-0.7344,-0.637935,-0.762352,-0.341691,-0.797926,-0.97177,-0.973465,-0.984386,-1,-0.786886,-0.782779,-1,-1,-1,-0.946182,-1,-1,STANDING
-0.966003,-0.964785,-0.980194,-0.776747,-0.699528,-0.726599,-0.167836,-0.826952,-0.971193,-0.969988,-0.984845,-1,-0.732819,-0.784257,-1,-1,-1,-0.843671,-1,-0.923452,STANDING
-0.972374,-0.973804,-0.982615,-0.819949,-0.783017,-0.741217,0.355371,-0.881312,-0.977932,-0.974992,-0.987076,-1,-0.786886,-0.813513,-1,-1,-1,-0.790533,-1,-1,STANDING
-0.983651,-0.984773,-0.98999,-0.833669,-0.754861,-0.830646,0.3673,-0.918208,-0.983586,-0.985007,-0.991348,-1,-0.83986,-0.760627,-1,-1,-1,-1,-1,-0.955696,STANDING
-0.962473,-0.970491,-0.984462,-0.796638,-0.629765,-0.767381,0.43322,-0.78188,-0.967041,-0.96132,-0.98468,-0.946357,-0.763544,-0.784257,-1,-1,-1,-0.816674,-1,-0.871306,STANDING
-0.93272,-0.929258,-0.975153,-0.705288,-0.520518,-0.746139,0.028027,-0.698479,-0.941175,-0.928571,-0.976995,-1,-0.54434,-0.809888,-1,-0.93912,-1,-0.739177,-1,-0.828734,STANDING
-0.937239,-0.930809,-0.970979,-0.679877,-0.54406,-0.766839,0.060058,-0.760824,-0.956413,-0.950873,-0.979292,-1,-0.688236,-0.813513,-1,-0.93912,-1,-0.791957,-1,-0.805482,STANDING
-0.957379,-0.955981,-0.976479,-0.739422,-0.699528,-0.803268,0.328895,-0.855789,-0.96716,-0.966662,-0.984251,-0.946357,-0.757953,-0.813513,-1,-1,-1,-0.843671,-1,-0.923452,STANDING
-0.973635,-0.972027,-0.984419,-0.748262,-0.699528,-0.715526,0.320534,-0.804959,-0.978857,-0.977193,-0.988467,-1,-0.815786,-0.848109,-1,-1,-1,-0.946182,-1,-0.923452,STANDING
-0.978294,-0.978516,-0.988121,-0.752955,-0.691235,-0.704958,0.253704,-0.811617,-0.980276,-0.97858,-0.98945,-1,-0.812205,-0.813513,-1,-1,-1,-0.946182,-1,-0.923452,STANDING
-0.980178,-0.981131,-0.98978,-0.797465,-0.660059,-0.806808,0.106322,-0.841787,-0.97969,-0.978198,-0.990741,-1,-0.786886,-0.837884,-1,-0.93912,-1,-0.946182,-1,-0.895847,STANDING
-0.980991,-0.981795,-0.99165,-0.828235,-0.59596,-0.805914,0.301149,-0.820876,-0.978056,-0.979345,-0.991347,-1,-0.870398,-0.94419,-1,-0.93912,-1,-0.946182,-1,-0.849081,STANDING
-0.968608,-0.967439,-0.989567,-0.839274,-0.605426,-0.767381,0.098619,-0.868288,-0.969459,-0.970936,-0.988447,-1,-0.785427,-1,-1,-1,-1,-0.946182,-1,-1,STANDING
-0.973768,-0.97455,-0.982906,-0.807351,-0.637068,-0.732495,0.140105,-0.88557,-0.97302,-0.973442,-0.988281,-1,-0.786886,-0.837884,-1,-1,-1,-0.946182,-1,-0.955696,STANDING
-0.976716,-0.975889,-0.984379,-0.787925,-0.704919,-0.733766,0.143344,-0.881759,-0.97678,-0.981767,-0.988652,-1,-0.870398,-0.903572,-1,-1,-1,-0.843671,-1,-1,STANDING
-0.976225,-0.973691,-0.98813,-0.797465,-0.697429,-0.729473,0.257805,-0.837503,-0.979231,-0.978938,-0.988634,-1,-0.904748,-0.809888,-1,-1,-1,-0.946182,-1,-1,STANDING
0.036177,0.0843,-0.6659,-0.324339,-0.387105,-0.442335,-0.036377,-0.286905,-0.277268,-0.257459,-0.722478,-0.590481,-0.019142,-0.362424,-0.75852,-0.530432,-0.708445,-0.138253,-0.770226,-0.548865,SITTING
-0.807128,-0.811131,-0.896278,-0.607345,-0.340916,-0.509344,-0.011588,-0.484394,-0.874443,-0.832878,-0.931562,-0.817269,-0.414835,-0.454002,-1,-0.764658,-0.864158,-0.522381,-0.861217,-0.661445,SITTING
-0.918218,-0.911464,-0.951453,-0.664456,-0.49763,-0.696167,-0.021341,-0.619527,-0.922223,-0.928207,-0.960125,-0.907316,-0.535462,-0.591771,-1,-0.93912,-1,-0.693183,-0.940965,-0.827561,SITTING
-0.956802,-0.958372,-0.964476,-0.828235,-0.702647,-0.670402,0.303891,-0.786886,-0.963985,-0.961512,-0.978446,-1,-0.732819,-0.684389,-1,-1,-0.942216,-0.791957,-1,-0.851959,SITTING
-0.984584,-0.983509,-0.982065,-0.86121,-0.858956,-0.661492,0.385191,-0.823206,-0.985346,-0.98508,-0.988382,-1,-0.904748,-0.773429,-1,-1,-1,-0.843671,-1,-0.955696,SITTING
-0.988866,-0.98722,-0.989531,-0.796638,-0.849017,-0.694445,0.26076,-0.78176,-0.988163,-0.99001,-0.990083,-1,-0.94487,-0.809888,-1,-1,-1,-0.907014,-1,-0.955696,SITTING
-0.988414,-0.987521,-0.992288,-0.817601,-0.729733,-0.667209,0.189922,-0.811617,-0.987965,-0.988893,-0.991742,-1,-0.94487,-0.784257,-1,-1,-0.942216,-1,-1,-1,SITTING
-0.97102,-0.977829,-0.987416,-0.7344,-0.608972,-0.659817,0.426808,-0.774396,-0.967048,-0.968751,-0.98399,-1,-0.685704,-0.754967,-1,-1,-1,-0.791957,-0.940965,-0.955696,SITTING
-0.961787,-0.962033,-0.978319,-0.678256,-0.584817,-0.669746,0.656298,-0.720493,-0.965127,-0.962105,-0.978626,-1,-0.741924,-0.813513,-1,-0.85688,-1,-0.816674,-0.940965,-0.749455,SITTING
-0.974253,-0.973635,-0.981627,-0.669877,-0.591043,-0.616017,0.385302,-0.699334,-0.970417,-0.973697,-0.981796,-0.946357,-0.83986,-0.837884,-1,-1,-0.900162,-0.843671,-0.898,-0.733469,SITTING
-0.97354,-0.979281,-0.988515,-0.74347,-0.65691,-0.674444,-0.065557,-0.705575,-0.969349,-0.97211,-0.982834,-1,-0.763544,-0.784257,-1,-0.93912,-1,-0.907014,-0.940965,-0.827561,SITTING
-0.966471,-0.970426,-0.983141,-0.797535,-0.611842,-0.692596,-0.069314,-0.700357,-0.970502,-0.966759,-0.982195,-1,-0.763544,-0.784257,-1,-1,-0.942216,-0.843671,-1,-0.871306,SITTING
-0.969056,-0.969887,-0.980005,-0.787925,-0.60243,-0.595546,-0.113503,-0.776797,-0.969411,-0.969327,-0.980076,-0.946357,-0.763544,-0.681827,-1,-1,-0.942216,-0.873482,-1,-0.895847,SITTING
-0.977223,-0.975288,-0.984788,-0.817601,-0.668087,-0.677031,0.2069,-0.837983,-0.976479,-0.978035,-0.985246,-1,-0.83986,-0.684389,-1,-1,-0.942216,-0.946182,-1,-0.923452,SITTING
-0.982991,-0.982259,-0.98879,-0.828235,-0.67155,-0.783,0.263967,-0.860372,-0.982015,-0.983572,-0.990552,-1,-0.870398,-0.809888,-1,-1,-1,-0.946182,-1,-1,SITTING
-0.952688,-0.975205,-0.985557,-0.716374,-0.68642,-0.630486,-0.299474,-0.677162,-0.950145,-0.947678,-0.969404,-0.792633,-0.654294,-0.699473,-0.867644,-0.85688,-0.83215,-0.66252,-0.771789,-0.57126,SITTING
-0.620136,-0.600813,-0.836666,-0.601855,-0.291333,-0.515684,0.004538,-0.491435,-0.745058,-0.737677,-0.878627,-0.740023,-0.140252,-0.430229,-0.867644,-0.738881,-0.864158,-0.283966,-0.828516,-0.467151,SITTING
-0.864718,-0.844888,-0.926106,-0.752955,-0.813594,-0.765585,-0.052071,-0.7464,-0.908593,-0.91421,-0.952396,-1,-0.581447,-0.514943,-1,-1,-1,-0.60589,-1,-0.923452,SITTING
-0.959739,-0.959926,-0.978986,-0.807351,-0.806636,-0.649789,0.110362,-0.797865,-0.978452,-0.975472,-0.987273,-1,-0.849961,-0.848109,-1,-1,-1,-0.89253,-1,-1,SITTING
-0.959396,-0.956092,-0.975145,-0.807351,-0.762751,-0.753397,0.321576,-0.90674,-0.976892,-0.973495,-0.986284,-0.946357,-0.815786,-0.813513,-1,-1,-1,-0.89253,-1,-1,SITTING
-0.978589,-0.976686,-0.980133,-0.787925,-0.858956,-0.885554,0.091038,-0.932452,-0.985036,-0.985044,-0.990254,-0.946357,-0.94487,-0.848109,-1,-1,-1,-0.873482,-1,-1,SITTING
