@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-40,43-50,52,54-56,58-102,104-234,236-366,369-558,560-562'

@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
0.953608,-0.233482,-0.253823,0.97229,0.873691,-0.694937,-0.750446,-1,-0.93912,-0.779881,SITTING
0.95398,-0.234359,-0.253944,0.973987,0.874667,-0.761244,-0.762238,-1,-0.93912,-0.78006,SITTING
0.953505,-0.23547,-0.256086,0.972799,0.873421,-0.708893,-0.768917,-1,-1,-0.77867,SITTING
0.953068,-0.235517,-0.253741,0.972674,0.872273,-0.588139,-0.689536,-1,-1,-0.777269,SITTING
0.953749,-0.232559,-0.249464,0.972674,0.874059,-0.449451,-0.510443,-0.902724,-0.738881,-0.778265,SITTING
0.954037,-0.229029,-0.249092,0.973483,0.874817,-0.388627,-0.436539,-0.808214,-0.738881,-0.780677,SITTING
0.953328,-0.229579,-0.249092,0.97321,0.872954,-0.352222,-0.376867,-0.782358,-0.672172,-0.781036,SITTING
0.953488,-0.230518,-0.244338,0.97321,0.873376,-0.296087,-0.330446,-0.782358,-0.692824,-0.782738,SITTING
-0.684601,-0.414116,-0.403014,-0.648078,-0.959372,-0.74347,-0.59438,-1,-0.85688,0.741425,LAYING
-0.674819,-0.421748,-0.407239,-0.626144,-0.963201,-0.85712,-0.69522,-1,-1,0.735754,LAYING
-0.679305,-0.434892,-0.442197,-0.62686,-0.961537,-0.733227,-0.70957,-1,-1,0.738319,LAYING
-0.67101,-0.429966,-0.434426,-0.62686,-0.964472,-0.733227,-0.749499,-1,-1,0.732453,LAYING
-0.65622,-0.422675,-0.434426,-0.61913,-0.969691,-0.888054,-0.914793,-1,-1,0.721996,LAYING
-0.654245,-0.423936,-0.434444,-0.601313,-0.970386,-0.807351,-0.889432,-1,-1,0.720497,LAYING
-0.656782,-0.425848,-0.441288,-0.601741,-0.969549,-0.850744,-0.858738,-1,-1,0.722193,LAYING
-0.656355,-0.424917,-0.439692,-0.601741,-0.969691,-0.915776,-0.845864,-1,-1,0.721939,LAYING
-0.654773,-0.424135,-0.439551,-0.601536,-0.970216,-0.862673,-0.879378,-1,-1,0.720919,LAYING
-0.655406,-0.426839,-0.439551,-0.60276,-0.970005,-0.915776,-0.951799,-1,-1,0.721305,LAYING
-0.657127,-0.432215,-0.441711,-0.602797,-0.969432,-0.862673,-0.914793,-1,-1,0.722486,LAYING
-0.655316,-0.433488,-0.4477,-0.602797,-0.970033,-0.639126,-0.661583,-1,-1,0.721249,LAYING
-0.6573,-0.429569,-0.440588,-0.608914,-0.969356,-0.400144,-0.306003,-0.836457,-0.85688,0.722651,LAYING
-0.660311,-0.4272,-0.440588,-0.608914,-0.968349,-0.15833,-0.031337,-0.565535,-0.652923,0.724791,LAYING
-0.659256,-0.437137,-0.440923,-0.608426,-0.968712,-0.10188,-0.01463,-0.595075,-0.618236,0.724219,LAYING
-0.655748,-0.443616,-0.442577,-0.605145,-0.969873,-0.248972,-0.091164,-0.646947,-0.792618,0.721793,LAYING
-0.64469,-0.430353,-0.434557,-0.60346,-0.973391,-0.361031,-0.253259,-0.679026,-1,0.713713,LAYING
-0.639229,-0.422832,-0.434557,-0.593727,-0.975116,-0.444077,-0.416303,-0.836457,-1,0.70968,LAYING
-0.227576,0.571567,0.559882,-0.239527,-0.94267,-0.285403,-0.136028,-0.565748,-0.49394,0.416649,LAYING
-0.21534,0.565175,0.559844,-0.194443,-0.937829,-0.437307,-0.396797,-0.696827,-0.85688,0.406227,LAYING
-0.22656,0.551303,0.516194,-0.194443,-0.943363,-0.427013,-0.407997,-0.808214,-0.894813,0.414803,LAYING
-0.215256,0.55643,0.516346,-0.183055,-0.938152,-0.447314,-0.498633,-0.836457,-1,0.406755,LAYING
-0.221166,0.555933,0.516346,-0.187968,-0.940875,-0.262251,-0.304905,-0.606633,-0.792618,0.410933,LAYING
-0.22726,0.552778,0.513525,-0.187968,-0.943753,-0.194863,-0.337249,-0.574554,-0.764658,0.415165,LAYING
-0.228399,0.548916,0.512063,-0.188239,-0.944266,-0.375017,-0.453078,-0.808214,-0.93912,0.415911,LAYING
-0.239128,0.547409,0.507909,-0.211496,-0.948969,-0.454394,-0.568668,-0.902724,-1,0.423773,LAYING
-0.256143,0.549043,0.508192,-0.225798,-0.955996,-0.571396,-0.776181,-1,-1,0.436043,LAYING
-0.271597,0.54803,0.508192,-0.230265,-0.962085,-0.672028,-0.774644,-1,-1,0.447129,LAYING
-0.278006,0.545361,0.505564,-0.233504,-0.964465,-0.63738,-0.725469,-1,-1,0.451658,LAYING
-0.276416,0.545061,0.505573,-0.233504,-0.963877,-0.587472,-0.764011,-0.943699,-1,0.450475,LAYING
-0.271355,0.546451,0.505836,-0.231994,-0.962016,-0.636776,-0.79611,-1,-1,0.447023,LAYING
-0.269272,0.547182,0.506434,-0.227244,-0.96124,-0.630474,-0.838278,-1,-1,0.445521,LAYING
-0.269512,0.546928,0.507428,-0.227846,-0.96132,-0.672028,-0.887023,-1,-1,0.445543,LAYING
-0.26537,0.547493,0.507751,-0.227846,-0.959727,-0.645122,-0.887023,-1,-1,0.442656,LAYING
-0.26191,0.547606,0.507751,-0.217757,-0.958412,-0.653151,-0.794748,-1,-1,0.44022,LAYING
-0.26421,0.545851,0.505847,-0.22397,-0.959301,-0.670111,-0.756476,-1,-1,0.441866,LAYING
-0.268359,0.543762,0.505781,-0.224311,-0.960884,-0.653151,-0.847512,-1,-1,0.444929,LAYING
-0.272505,0.54193,0.5011,-0.227978,-0.962451,-0.705288,-0.885967,-1,-1,0.447867,LAYING
-0.27203,0.542035,0.501963,-0.227978,-0.96227,-0.562085,-0.716364,-1,-1,0.447427,LAYING
-0.266129,0.541942,0.501963,-0.227097,-0.960027,-0.572544,-0.730185,-1,-1,0.443153,LAYING
-0.26024,0.541586,0.501472,-0.218659,-0.957753,-0.685559,-0.792849,-1,-1,0.438955,LAYING
-0.263809,0.541291,0.500907,-0.225001,-0.959123,-0.546107,-0.670158,-1,-1,0.44157,LAYING
0.942214,-0.25337,-0.26857,0.934352,0.844029,0.610819,0.67604,0.373794,0.368528,-0.747467,WALKING
0.942129,-0.244003,-0.250089,0.951129,0.843745,0.67689,0.671641,0.430238,0.458467,-0.755529,WALKING
0.936213,-0.230981,-0.242586,0.951129,0.828338,0.843727,0.698492,0.371805,0.528224,-0.762269,WALKING
0.939612,-0.227386,-0.242586,0.954037,0.837166,0.753855,0.651122,0.43637,0.37542,-0.766209,WALKING
0.946308,-0.230321,-0.246212,0.956701,0.85461,0.593139,0.646568,0.250286,0.508761,-0.764576,WALKING
0.949194,-0.232171,-0.249047,0.964628,0.862132,0.664854,0.612144,0.344507,0.555697,-0.76247,WALKING
0.947966,-0.231505,-0.24245,0.964628,0.85892,0.641196,0.593452,0.355135,0.420129,-0.762552,WALKING
0.948323,-0.229705,-0.24245,0.964756,0.859853,0.582267,0.607174,0.387641,0.488546,-0.76998,WALKING
0.947765,-0.233088,-0.244319,0.964223,0.858394,0.596673,0.614538,0.319515,0.534289,-0.768856,WALKING
0.929618,-0.251114,-0.263298,0.931484,0.811422,0.650418,0.647472,0.453465,0.517337,-0.72238,WALKING
0.946945,-0.247735,-0.254876,0.952487,0.856304,0.657633,0.698844,0.475158,0.494922,-0.746922,WALKING
0.952152,-0.239246,-0.250545,0.961928,0.8699,0.625026,0.707718,0.552453,0.495124,-0.756895,WALKING
0.948174,-0.232943,-0.250545,0.960667,0.859485,0.619562,0.648501,0.539886,0.437985,-0.755796,WALKING
0.943725,-0.228761,-0.242341,0.957135,0.847859,0.663855,0.639918,0.44207,0.44982,-0.759326,WALKING
0.94948,-0.229611,-0.222478,0.928375,0.863135,0.562608,0.625534,0.397075,0.420252,-0.763404,WALKING
0.955197,-0.220075,-0.222601,0.969085,0.87788,0.662791,0.643099,0.316195,0.381166,-0.770935,WALKING
0.951916,-0.222905,-0.234201,0.968211,0.869259,0.736383,0.7149,0.541702,0.39947,-0.77035,WALKING
0.950448,-0.222681,-0.234201,0.96274,0.865421,0.741997,0.680548,0.473609,0.445214,-0.77153,WALKING
0.946136,-0.226403,-0.243819,0.962157,0.854147,0.691217,0.640569,0.565633,0.358878,-0.765302,WALKING
0.946624,-0.22641,-0.243819,0.962157,0.855419,0.748017,0.654844,0.451514,0.335302,-0.764019,WALKING
0.947998,-0.227599,-0.245063,0.963897,0.859005,0.642304,0.69261,0.47735,0.353894,-0.765834,WALKING
0.944535,-0.228451,-0.245912,0.959451,0.84997,0.613109,0.673853,0.582726,0.578363,-0.769686,WALKING
0.942911,-0.229122,-0.246183,0.959109,0.845737,0.701781,0.68222,0.591609,0.542207,-0.768502,WALKING
0.947353,-0.224748,-0.238435,0.959109,0.857338,0.711266,0.703137,0.437821,0.494958,-0.769266,WALKING
0.95359,-0.218712,-0.235084,0.965707,0.873657,0.660356,0.739538,0.490081,0.487399,-0.776663,WALKING
0.95441,-0.218155,-0.235084,0.966574,0.875806,0.562731,0.695818,0.515376,0.523532,-0.774798,WALKING
0.948845,-0.225902,-0.235371,0.962472,0.861235,0.638909,0.643425,0.439156,0.49205,-0.765494,WALKING
0.946186,-0.232127,-0.247013,0.962472,0.854273,0.652279,0.660907,0.516868,0.450745,-0.766072,WALKING
0.925352,-0.234069,-0.248997,0.931489,0.800378,0.574809,0.728335,0.589135,0.420785,-0.760856,WALKING_DOWNSTAIRS
0.94241,-0.22859,-0.245794,0.933267,0.844661,0.653934,0.692565,0.709345,0.429573,-0.778174,WALKING_DOWNSTAIRS
0.959777,-0.223265,-0.236074,0.965707,0.889939,0.561668,0.681407,0.600618,0.613406,-0.784658,WALKING_DOWNSTAIRS
0.954814,-0.227645,-0.236074,0.952471,0.876981,0.619417,0.706814,0.713408,0.495145,-0.77705,WALKING_DOWNSTAIRS
0.94423,-0.235264,-0.244407,0.948992,0.84927,0.659779,0.767826,0.687893,0.549143,-0.769928,WALKING_DOWNSTAIRS
0.950063,-0.220527,-0.222708,0.948992,0.864508,0.687326,0.774521,0.731905,0.594083,-0.780709,WALKING_DOWNSTAIRS
0.951096,-0.211421,-0.222708,0.954877,0.867177,0.589963,0.770475,0.511096,0.620288,-0.775513,WALKING_DOWNSTAIRS
0.941729,-0.230997,-0.226591,0.954877,0.842675,0.471208,0.740911,0.586471,0.556123,-0.761795,WALKING_DOWNSTAIRS
0.897615,-0.284257,-0.244064,0.860539,0.730973,0.651402,0.560129,0.436042,0.37464,-0.639577,WALKING_UPSTAIRS
0.85701,-0.339706,-0.302683,0.860539,0.629034,0.667661,0.585039,0.479067,0.389723,-0.581684,WALKING_UPSTAIRS
0.857409,-0.3396,-0.33623,0.861274,0.629865,0.612997,0.586412,0.459073,0.381844,-0.589867,WALKING_UPSTAIRS
0.865273,-0.328936,-0.33623,0.872719,0.649146,0.497721,0.601637,0.417584,0.404261,-0.602915,WALKING_UPSTAIRS
0.867241,-0.32809,-0.339484,0.872719,0.653996,0.541776,0.525263,0.530137,0.331403,-0.59933,WALKING_UPSTAIRS
0.866096,-0.333147,-0.339484,0.875827,0.651156,0.616443,0.532068,0.508803,0.395986,-0.600079,WALKING_UPSTAIRS
0.865262,-0.332998,-0.338534,0.875827,0.649092,0.637075,0.605521,0.489685,0.3494,-0.606715,WALKING_UPSTAIRS
0.867381,-0.32831,-0.338534,0.882171,0.654301,0.510394,0.602476,0.389227,0.31261,-0.607508,WALKING_UPSTAIRS
0.871651,-0.334996,-0.345503,0.883775,0.664876,0.537208,0.5883,0.447197,0.252754,-0.602648,WALKING_UPSTAIRS
0.922105,-0.228421,-0.234513,0.931054,0.792026,0.621446,0.732915,0.465889,0.588476,-0.761342,WALKING_DOWNSTAIRS
0.935502,-0.224804,-0.234513,0.941051,0.826557,0.665016,0.739141,0.627799,0.560222,-0.777829,WALKING_DOWNSTAIRS
0.951559,-0.229577,-0.234838,0.953229,0.868456,0.599926,0.72136,0.675887,0.556089,-0.777422,WALKING_DOWNSTAIRS
0.957273,-0.225063,-0.234813,0.9452,0.883474,0.487662,0.724061,0.534046,0.567023,-0.775885,WALKING_DOWNSTAIRS
0.938932,-0.229432,-0.234813,0.937604,0.835688,0.359739,0.761341,0.659504,0.626258,-0.766092,WALKING_DOWNSTAIRS
0.930873,-0.238268,-0.256488,0.937604,0.814571,0.35302,0.772796,0.705018,0.568279,-0.755959,WALKING_DOWNSTAIRS
0.926523,-0.243326,-0.257005,0.928734,0.803424,0.49056,0.751203,0.554865,0.632372,-0.744478,WALKING_DOWNSTAIRS
0.930306,-0.239241,-0.23024,0.928734,0.813331,0.575297,0.805313,0.614608,0.705325,-0.74528,WALKING_DOWNSTAIRS
0.916913,-0.266068,-0.27001,0.919954,0.778784,0.679573,0.827792,0.640374,0.746461,-0.729115,WALKING_DOWNSTAIRS
0.929001,-0.253281,-0.263174,0.937151,0.809718,0.54128,0.710509,0.536513,0.649799,-0.742034,WALKING_DOWNSTAIRS
0.934867,-0.240766,-0.243005,0.945772,0.824888,0.583686,0.778118,0.579602,0.758495,-0.759171,WALKING_DOWNSTAIRS
0.935465,-0.228149,-0.242465,0.940335,0.82645,0.575089,0.807572,0.681046,0.671383,-0.769142,WALKING_DOWNSTAIRS
0.92483,-0.228873,-0.242465,0.933223,0.799025,0.512985,0.763383,0.671687,0.576994,-0.758941,WALKING_DOWNSTAIRS
0.922829,-0.229907,-0.245755,0.933223,0.793844,0.660763,0.778353,0.648175,0.659787,-0.749275,WALKING_DOWNSTAIRS
0.923618,-0.230129,-0.247285,0.935802,0.795859,0.571675,0.836764,0.730095,0.666763,-0.754368,WALKING_DOWNSTAIRS
0.928281,-0.234838,-0.249568,0.935802,0.807919,0.467073,0.794996,0.785281,0.742657,-0.764588,WALKING_DOWNSTAIRS
0.915958,-0.274139,-0.251851,0.874,0.777096,0.563435,0.596849,0.465342,0.381425,-0.679959,WALKING_UPSTAIRS
0.865336,-0.324922,-0.267127,0.852115,0.650366,0.622421,0.608559,0.432846,0.319618,-0.59663,WALKING_UPSTAIRS
0.843259,-0.345532,-0.343208,0.852115,0.595429,0.685378,0.580466,0.473384,0.361708,-0.569455,WALKING_UPSTAIRS
0.854357,-0.341944,-0.343208,0.863801,0.622392,0.72256,0.666906,0.543578,0.466601,-0.582349,WALKING_UPSTAIRS
0.859922,-0.343238,-0.346816,0.871294,0.635979,0.605589,0.666951,0.465518,0.472543,-0.584639,WALKING_UPSTAIRS
0.85359,-0.346162,-0.353372,0.857819,0.620547,0.594603,0.577116,0.302044,0.338589,-0.580256,WALKING_UPSTAIRS
0.855307,-0.343088,-0.345853,0.857819,0.624765,0.701946,0.587064,0.447364,0.39844,-0.586409,WALKING_UPSTAIRS
0.86491,-0.331888,-0.337157,0.875944,0.648216,0.709754,0.633296,0.342807,0.260338,-0.598687,WALKING_UPSTAIRS
0.864031,-0.324817,-0.336866,0.879805,0.646048,0.560903,0.621116,0.46064,0.317425,-0.605674,WALKING_UPSTAIRS
0.858335,-0.329116,-0.336866,0.867147,0.632099,0.474818,0.596712,0.460803,0.289605,-0.601213,WALKING_UPSTAIRS
0.898687,-0.293614,-0.272124,0.870191,0.733061,0.674217,0.703886,0.521754,0.480151,-0.641819,WALKING_UPSTAIRS
0.863148,-0.330003,-0.293139,0.867908,0.644189,0.745271,0.665533,0.552103,0.516863,-0.595169,WALKING_UPSTAIRS
0.85055,-0.34101,-0.347175,0.867908,0.613062,0.689975,0.642619,0.578507,0.498463,-0.583256,WALKING_UPSTAIRS
0.857858,-0.336815,-0.347175,0.869136,0.630969,0.606185,0.648311,0.533434,0.435818,-0.593886,WALKING_UPSTAIRS
0.860798,-0.327515,-0.32615,0.857128,0.638184,0.580502,0.634082,0.555256,0.240527,-0.596121,WALKING_UPSTAIRS
0.848983,-0.327947,-0.32615,0.855216,0.609356,0.643227,0.627856,0.49215,0.428373,-0.582284,WALKING_UPSTAIRS
0.850318,-0.350826,-0.347648,0.855216,0.612607,0.722219,0.6339,0.556056,0.446421,-0.573343,WALKING_UPSTAIRS
0.862334,-0.351126,-0.346122,0.867614,0.641904,0.707074,0.536414,0.436265,0.254567,-0.585362,WALKING_UPSTAIRS
0.862082,-0.336523,-0.346026,0.867347,0.641276,0.649645,0.640992,0.452805,0.414467,-0.594886,WALKING_UPSTAIRS
0.943544,-0.237067,-0.22021,0.95838,0.847398,-0.225008,-0.006963,-0.619103,-0.314193,-0.761944,STANDING
0.942044,-0.26019,-0.25077,0.95838,0.84348,-0.403345,-0.326529,-0.836457,-0.574643,-0.750536,STANDING
0.944146,-0.26422,-0.277077,0.962099,0.848947,-0.493044,-0.562307,-0.943699,-0.894813,-0.750596,STANDING
0.943849,-0.267893,-0.280963,0.963425,0.848174,-0.574792,-0.575729,-0.867644,-0.85688,-0.747596,STANDING
0.945364,-0.261495,-0.274175,0.963425,0.852125,-0.639472,-0.650833,-0.867644,-0.93912,-0.751936,STANDING
0.946484,-0.255582,-0.274172,0.965096,0.855047,-0.443631,-0.434156,-0.782358,-0.738881,-0.758482,STANDING
0.946013,-0.245649,-0.246436,0.964977,0.853816,-0.230309,-0.243493,-0.696827,-0.588127,-0.762006,STANDING
0.946538,-0.236245,-0.246436,0.964977,0.855187,-0.286631,-0.251895,-0.715926,-0.588127,-0.764148,STANDING
0.947794,-0.240982,-0.246961,0.967671,0.858467,-0.447056,-0.410287,-0.808214,-0.672172,-0.766822,STANDING
0.948038,-0.248262,-0.265635,0.967834,0.859104,-0.550757,-0.471492,-1,-0.715006,-0.762117,STANDING
0.947862,-0.25169,-0.268356,0.967834,0.858645,-0.504385,-0.418325,-1,-0.618236,-0.757667,STANDING
0.948054,-0.250363,-0.268188,0.967767,0.859146,-0.441181,-0.343581,-0.836457,-0.530432,-0.758962,STANDING
0.947633,-0.248563,-0.268188,0.967379,0.858046,-0.472756,-0.464763,-0.943699,-0.652923,-0.759173,STANDING
0.946368,-0.251689,-0.269285,0.963483,0.854745,-0.544308,-0.580825,-0.943699,-0.738881,-0.75654,STANDING
0.943679,-0.256967,-0.271153,0.961922,0.847736,-0.686942,-0.609308,-1,-0.894813,-0.749566,STANDING
0.94304,-0.258111,-0.274499,0.961922,0.846068,-0.600451,-0.717883,-1,-0.93912,-0.746632,STANDING
0.947493,-0.244913,-0.245684,0.933745,0.857794,-0.592929,-0.659322,-0.943699,-1,-0.760322,STANDING
0.942392,-0.261101,-0.255832,0.957771,0.844411,-0.641933,-0.645343,-1,-0.894813,-0.744293,STANDING
0.940816,-0.265425,-0.283046,0.957771,0.840285,-0.669633,-0.654974,-1,-0.894813,-0.739589,STANDING
0.942478,-0.265453,-0.283046,0.961923,0.844602,-0.699834,-0.684749,-1,-1,-0.742367,STANDING
0.941837,-0.265988,-0.284633,0.961923,0.842935,-0.695948,-0.648185,-1,-0.93912,-0.741959,STANDING
0.941728,-0.265051,-0.284633,0.961472,0.84265,-0.73547,-0.729037,-1,-1,-0.741804,STANDING
0.940726,-0.267208,-0.285237,0.959673,0.840047,-0.714697,-0.693586,-1,-1,-0.739505,STANDING
0.939491,-0.268785,-0.287117,0.959662,0.836835,-0.699608,-0.715982,-1,-1,-0.737682,STANDING
0.94027,-0.267341,-0.286443,0.959662,0.83886,-0.739422,-0.796218,-1,-1,-0.739315,STANDING
0.941644,-0.266023,-0.285696,0.960412,0.842433,-0.612098,-0.660276,-1,-1,-0.74151,STANDING
0.940692,-0.267057,-0.285696,0.959372,0.839956,-0.554787,-0.654201,-1,-1,-0.740691,STANDING
0.939521,-0.268596,-0.286554,0.959372,0.836914,-0.660364,-0.560973,-1,-0.823157,-0.738532,STANDING
0.940504,-0.268953,-0.288483,0.959485,0.839467,-0.636492,-0.544394,-1,-0.93912,-0.739216,STANDING
0.941449,-0.269417,-0.286609,0.961486,0.841925,-0.561292,-0.559454,-0.943699,-0.823157,-0.740517,STANDING
0.941484,-0.267842,-0.285508,0.961486,0.842015,-0.53393,-0.588807,-0.902724,-1,-0.741211,STANDING
0.941318,-0.264571,-0.2826,0.961558,0.841583,-0.650109,-0.815786,-1,-1,-0.74122,STANDING
0.941506,-0.26292,-0.282535,0.96159,0.842074,-0.752955,-0.893593,-1,-1,-0.741869,STANDING
0.942094,-0.261509,-0.277659,0.962116,0.843602,-0.692457,-0.857943,-1,-1,-0.744291,STANDING
0.942717,-0.2583,-0.276402,0.962641,0.845225,-0.590103,-0.733698,-1,-0.894813,-0.746066,STANDING
0.94283,-0.256996,-0.276402,0.962982,0.845518,-0.630474,-0.652538,-1,-0.894813,-0.746944,STANDING
0.912739,-0.02551,0.036143,0.924146,0.768007,-0.415415,-0.339489,-0.75852,-0.602641,-0.700979,SITTING
0.911309,-0.048487,-0.064448,0.930975,0.764359,-0.550757,-0.51996,-0.902724,-0.792618,-0.69835,SITTING
0.909833,-0.040041,-0.062736,0.930117,0.760599,-0.454685,-0.469895,-0.619103,-0.85688,-0.691067,SITTING
0.907203,-0.037088,-0.062736,0.922562,0.753925,-0.244857,-0.291414,-0.565748,-0.588127,-0.687496,SITTING
0.902403,-0.035244,-0.057536,0.920948,0.741761,-0.284965,-0.293981,-0.696827,-0.550593,-0.677944,SITTING
0.90061,-0.03142,-0.055833,0.920948,0.737223,-0.209425,-0.195918,-0.608414,-0.602641,-0.673932,SITTING
0.900886,-0.035258,-0.055833,0.919763,0.737921,-0.295863,-0.294484,-0.679026,-0.634972,-0.674156,SITTING
0.900419,-0.046763,-0.057394,0.919763,0.736741,-0.702425,-0.787263,-1,-1,-0.671558,SITTING
0.902852,-0.05035,-0.072316,0.919775,0.742899,-0.739422,-0.846248,-1,-1,-0.675018,SITTING
0.905518,-0.047585,-0.072259,0.924779,0.749644,-0.654412,-0.774859,-1,-1,-0.680853,SITTING
0.903054,-0.051115,-0.072259,0.919868,0.743407,-0.645122,-0.794674,-1,-0.93912,-0.676624,SITTING
0.900634,-0.057762,-0.076433,0.919862,0.737285,-0.72265,-0.832241,-1,-1,-0.672023,SITTING
0.902951,-0.061085,-0.08488,0.919862,0.743148,-0.699834,-0.788507,-1,-1,-0.676184,SITTING
0.906964,-0.061492,-0.086212,0.925353,0.753314,-0.730889,-0.799602,-1,-0.93912,-0.683686,SITTING
0.931441,-0.285836,-0.262577,0.933999,0.81605,-0.497792,-0.590067,-1,-0.93912,-0.725781,SITTING
0.9183,-0.316051,-0.304519,0.931602,0.782267,-0.531039,-0.592796,-1,-0.85688,-0.680131,SITTING
0.915634,-0.31424,-0.320725,0.931602,0.7754,-0.691933,-0.656314,-1,-0.792618,-0.678741,SITTING
0.920334,-0.304025,-0.320725,0.936601,0.787409,-0.733227,-0.677972,-1,-1,-0.689056,SITTING
0.921266,-0.303218,-0.319486,0.941401,0.789797,-0.733227,-0.688281,-1,-1,-0.690776,SITTING
0.921979,-0.302073,-0.319463,0.941401,0.791625,-0.74495,-0.775315,-1,-1,-0.691954,SITTING
0.922832,-0.301638,-0.319463,0.94331,0.793813,-0.74495,-0.8252,-1,-1,-0.692724,SITTING
0.922989,-0.301918,-0.320945,0.943584,0.794218,-0.786949,-0.921999,-1,-1,-0.692993,SITTING
0.923079,-0.301953,-0.31994,0.943584,0.794448,-0.753629,-0.818098,-1,-1,-0.69357,SITTING
0.923594,-0.301594,-0.319131,0.943587,0.79577,-0.639664,-0.652425,-1,-1,-0.695548,SITTING
0.922844,-0.306642,-0.319131,0.942491,0.793847,-0.639664,-0.665927,-1,-1,-0.693185,SITTING
0.922435,-0.3113,-0.32495,0.942491,0.792795,-0.776747,-0.815486,-1,-1,-0.690527,SITTING
0.923217,-0.30753,-0.323674,0.943042,0.794803,-0.692457,-0.736434,-1,-1,-0.693818,SITTING
0.923662,-0.304817,-0.323674,0.944192,0.795946,-0.626918,-0.667286,-1,-0.894813,-0.696409,SITTING
0.923547,-0.305359,-0.323837,0.942993,0.795652,-0.619021,-0.6191,-1,-0.85688,-0.696434,SITTING
-0.754619,-0.24322,-0.206948,-0.74465,-0.926682,-0.369521,-0.300325,-0.808214,-0.823157,0.79049,LAYING
-0.710982,-0.184631,-0.184645,-0.699814,-0.948498,-0.662416,-0.543942,-0.943699,-0.894813,0.761277,LAYING
-0.707473,-0.170546,-0.184645,-0.656505,-0.950203,-0.817601,-0.802705,-1,-1,0.758228,LAYING
-0.712033,-0.182146,-0.184724,-0.656505,-0.948264,-0.875096,-0.877916,-1,-1,0.761476,LAYING
-0.710705,-0.19271,-0.207694,-0.655642,-0.948841,-0.725292,-0.587012,-1,-1,0.76064,LAYING
-0.706462,-0.190134,-0.208976,-0.65408,-0.950653,-0.669877,-0.550468,-1,-1,0.757552,LAYING
-0.705413,-0.189899,-0.208976,-0.655458,-0.9511,-0.678256,-0.79918,-1,-1,0.756869,LAYING
-0.710364,-0.194748,-0.209451,-0.656753,-0.94898,-0.74347,-0.854659,-1,-1,0.760464,LAYING
-0.710363,-0.196732,-0.215358,-0.656753,-0.948984,-0.831832,-0.836363,-1,-1,0.760395,LAYING
-0.707424,-0.194697,-0.215344,-0.654149,-0.950254,-0.828235,-0.890866,-1,-1,0.758268,LAYING
-0.707011,-0.192222,-0.210414,-0.650866,-0.950431,-0.817601,-0.863814,-1,-1,0.757946,LAYING
-0.707813,-0.189921,-0.210344,-0.652512,-0.950088,-0.778718,-0.829448,-1,-1,0.758481,LAYING
-0.707815,-0.188162,-0.205989,-0.652512,-0.950087,-0.752955,-0.872433,-1,-1,0.758487,LAYING
-0.706898,-0.185025,-0.205332,-0.651966,-0.950479,-0.787925,-0.866651,-1,-1,0.75783,LAYING
-0.705338,-0.182466,-0.20258,-0.650457,-0.95114,-0.828235,-0.868685,-1,-1,0.756716,LAYING
-0.702932,-0.179714,-0.199351,-0.649253,-0.952155,-0.915776,-0.889278,-1,-1,0.754888,LAYING
-0.702398,-0.177707,-0.199351,-0.646805,-0.95238,-0.888054,-0.86523,-1,-1,0.754476,LAYING
-0.701512,-0.176864,-0.19789,-0.646805,-0.952748,-0.828235,-0.88072,-1,-1,0.753962,LAYING
-0.700794,-0.175837,-0.197668,-0.645135,-0.953049,-0.776747,-0.709016,-1,-1,0.753482,LAYING
-0.29493,0.507852,0.524947,-0.290866,-0.966925,0.019784,0.14714,-0.213725,-0.26123,0.465025,LAYING
-0.342956,0.535188,0.524947,-0.339877,-0.983491,-0.481128,-0.598867,-0.867644,-0.93912,0.498532,LAYING
-0.377399,0.511183,0.492303,-0.345357,-0.990944,-0.511345,-0.799336,-1,-1,0.522871,LAYING
-0.396934,0.509661,0.47097,-0.354891,-0.994417,-0.564159,-0.803357,-1,-1,0.536953,LAYING
-0.401852,0.510299,0.470676,-0.359988,-0.995118,-0.595435,-0.807722,-1,-1,0.540469,LAYING
-0.409181,0.508353,0.470387,-0.36979,-0.995995,-0.643319,-0.772534,-1,-1,0.545718,LAYING
-0.413881,0.507833,0.469425,-0.36979,-0.996587,-0.666314,-0.786771,-1,-1,0.549083,LAYING
-0.417006,0.507638,0.469425,-0.375286,-0.996903,-0.702425,-0.853382,-1,-1,0.551346,LAYING
-0.422692,0.505894,0.466732,-0.381499,-0.997504,-0.632366,-0.836419,-1,-1,0.555421,LAYING
-0.426661,0.504611,0.466732,-0.384616,-0.997846,-0.624408,-0.793322,-1,-1,0.55825,LAYING
